Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
435	rup	Dec 07, 2015	Yes	BEST AFFORDABLE SMART PHONE...	IT'S VERY GOOD PHONE IN THIS  PRICE.. SCREEN QUALITY IS AWESOME ... CAMERA IS ALSO GOOD.  BEST PART OF IT RAM 1 GB ...   USER MEMORY IS ALSO FAIR..  ALMOST 3.5 GB ACCESSIBLE AFTER SYSTEM UPDATE ..  AT LAST.. SNAPDEAL SERVICE IS JUST MIND BLOWING.. WITHIN 48 HRS DELIVERY EVEN ON SUNDAY...  I JUST BECAME FAN OF SNAPDEAL....  SACH MAIN "IT'S DIL KI DEAL !"
436	Roshan	Dec 07, 2015	Yes	Gud features	Little bit confusion while inserting the sim cards, the given sim directions makes confusion. Other than that mobile was good.
437	vinod	Dec 07, 2015	Yes	best phone in budget	normal looking screen and over all performance is best          must go for it if ur budget is under 5000
438	sunil	Dec 07, 2015	Yes	awesome product	good product on this price, fast surfing, touch response is very good, battery backup is normal. overall good configuration
439	Faddy	Dec 07, 2015	Yes	VALUE FOR MONEY	You cant get better than this, The same all features in other leading brands is different in price of more than 2 thousand, Like- everything camera, display, picture and movie clarity, sound, battery life and etc... Dislike- only the Wight, It could be better, but worthy...
440	thamizhan_26	Dec 07, 2015	Yes	Super phone	Led light & flash light not working next itam all prstes ...........................................................
441	shival2608	Dec 04, 2015	Yes	Best phone	That really good choice its very cheap and affordable. The camera is also good. It works perfect I have no complaints about this phone :)
442	Budget phone	Dec 04, 2015	Yes	Good smart phone at this budget	I bought this phone 1 week back.first its looks good design.all features are good but battery backup not good and some motion sensor games are not working. I bought 3 mobiles .except those all features are good
443	mohan reddy	Dec 04, 2015	Yes	Awesome Mobile	This is my first android device and I had a thrill in using this device. Good job in making this masterpiece. Pros: Touch is great, nice looks, very fast and no lags, headphone provided is great, very nice display, clear and crisp Cons: Battery backup is poor, speaker not too loud, installed apps are not of great use, quite heavy (personal opinion) Overall: I am happy with the device and I think it is a great smartphone and people should really buy it rather than buying a high end smartphone like Samsung or some others which offer similar features for high prices. If you are on minimal budget 10k - 15k then go for this. If you are concerned about the brand and status then no one can stop you from opting for other brands. but one thing is disappointed that is ear phones not provided by infocus.
444	anil.gutta1985	Dec 04, 2015	Yes	Nice phone	Nice phone good one with less price battery also ok can buy .............................................
445	subh7595	Dec 04, 2015	Yes	Bad display & camera quality..	Its nt IPS display n camera led is like torch ?  Its like fooling the Customers. Micromax spark 2 is best mobile in this range... And  I sold my phn on olx  ..... Saal videsi brand....
446	Sachuzac	Dec 04, 2015	Yes	Superb phone for starters as well as parents.	This one for this price is extemely good in most of all aspects. I recommed this for all starters as well as for parents to take them to smart world.  Pros 1. Specs are good enough for this price range. 2. Good customization of stock android which adds lot of user friendly features even in the absence of L- Sensor and P- Sensor 3. Battery backup is awsomeawsome for normal use. 4. Gaming is satisfactory in this price range. Asphalt Nitro works well without any lag 5. Free Ram is good Enough for smooth performance  Cons 1. Resolution is not upto the mark. But it saves battery.  2. Absence of P- Sensor and L-Sensor. 3. Loud Speaker quality is not good enough. But provides descent performance.
