Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
37	Nahom	Mar 27, 2016	Yes	Purchase of iPhone 5s	It's really good and genuine product. It works fine still now no issue. Some times it is heating little (watching videos, browsing internet, charging) but it is quiet common compare to other phones... Overall everything is fine. Nice response from snapdeal and good offer.. thanks.
38	manjadht	Mar 27, 2016	Yes	Excellent Product	Awesome phone
39	piyush	Mar 27, 2016	Yes	awesome phone awesome service awesome price	the experience of ios at such a price is a blessing, spcly for people who love small phones...so dont wait switch over to iphone before this phone runs out of stock
40	madhu	Mar 27, 2016	Yes	nice product fast delivery	nice product genuine feb 2016 manufactured battry backup is low but nice phn
41	Abc	Mar 24, 2016	Yes	Only Satisfactory	Only satisfactory
42	Sanjeeb	Mar 24, 2016	Yes	Amazing one best thing	Good one but I cant  create folder . Call recorder is not available
43	sAMar	Mar 24, 2016	Yes	PRODUCT IS GOOD	THERE IS HEATING PROBLEM WHEN 3G NETWORK IS USED
44	Rakesh	Mar 24, 2016	Yes	Nice service by Snapdeal	WOnderful in time delivery by Snapdeal. Product absolutely fine.
45	vivek	Mar 24, 2016	Yes	apple i phone	average products
46	Kishan	Mar 24, 2016	Yes	Best deal with snapdeal.	Best phone at best price,i like the configuration .
47	ranaps094	Mar 24, 2016	Yes	Delivery before Time!!!	No Comment plz
48	Guest	Mar 24, 2016	Yes	Superv Experience	Arar aap k paas Iphone nehin hain to aap k paas iphone nehin hain.....as simple as that.... But One thing I got a differnt chargr dnt knw why.... Othrwse thumbs up to snapseal & apple
49	Bleezebub	Mar 24, 2016	Yes	BEST ever......	Best ever available in the market.
50	amanroop	Mar 24, 2016	Yes	Super_Fast_Shipping	Excellent Product & super fast shipping
51	prasannambbs1010	Mar 21, 2016	Yes	Reached fast, product is aweeesuuum, snapdeal does a good job	Thank you snapdeal, hopefully our deal continues
52	Kabirx7	Mar 21, 2016	Yes	Great Design.	Perfect Smartphone.....
53	Mahesh	Mar 21, 2016	Yes	Iphone 5s, Iphone 5s	Delivered before on time. Nice service. Good product and delivered with care.
54	suji	Mar 21, 2016	Yes	good services	really reliable on snapdeal
55	lallydhi	Mar 21, 2016	Yes	Excellent Product	great feeling to buy this phone
56	MAK	Mar 21, 2016	Yes	IPHONE 5S WITH GOOD CAMERA QUALITY!	BEST EVER PHONE!!
57	P2	Mar 21, 2016	Yes	Goo packing perfect condition	Goo packing perfect condition
58	SHINDE.	Mar 21, 2016	Yes	No Tile Plz.	It is advised you to check your iphone status with below 2 steps. 1.where to find your iOS device's serial number, IMEI/MEID, CDN, and ICCID-          https://support.apple.com/en-in/HT204073 2.enter your serial number, IMEI/MEID, CDN, and ICCID in the link given below & see it's status,warranty&purchase-; https://checkcoverage.apple.com/gb/en/ NOTE:if you find any problem plz use 14 days RETURN POLICY.                                         Technical Problems -as the iphone 5s has metal body it 'll heaten up quickly when we play processor strained action games (like SHADOW FIGHT,ASPHALT 8,CLASH OF TITANS) -iphone has genius sensors like Motion sensor,Ambient Light sensor. They don't work at night so you will feel better with normal phone (8MP+) at night.   Except these two tech problems all other features are BADASS!
59	Guest	Mar 21, 2016	Yes	GoodProduct	I love iTunes....the most !!
60	zaid_skhan	Mar 21, 2016	Yes	Excellent Product	absolutely amazing
61	Amit	Mar 19, 2016	Yes	Owesome Price Range	My iphone came in 1 day .very fast service with the geniune Iphone product good packing. Great music experience with itunes  camera is owesome ....slowmotion rocks..   Thanks snapdeal
62	Sunnet	Mar 19, 2016	Yes	Very Good Product	I do not think I need to say about an iphone. It is a great product.
63	Dan	Mar 19, 2016	Yes	apple Iphone 5s	Great product and most importantly timely delivery provided by snapdeal :)
64	Guest	Mar 19, 2016	Yes	ExcellentProduct	Reliable, reasonable and rapid services. Thanks snap deal for my iPhone.  Thanks for colourful and hottest deal.
65	Viks123	Mar 19, 2016	Yes	Viks123456	Very good experience
66	Deepak	Mar 19, 2016	Yes	Snapdeal you are awesome!!	This is the 5th or 6th time i have bought something from snapdeal, and they have not disappointed me at all.  Packaging was great, and the product was authentic and brand new. Excited!! Thank you snapdeal.
67	Sanket	Mar 19, 2016	Yes	nice product	nice product
68	TEJWANT	Mar 19, 2016	Yes	SPEEDY DELIVERY	RECD THE PHONE QUICKLY AND WELL PACKED. THANKS
69	Guest	Mar 19, 2016	Yes	Awesome...	I love apple products.. Nice nd original product.. Packing also good  nd In time delivery. Thanks u to snapdeal team nd seller..
70	st	Mar 19, 2016	Yes	sourabh tripathi	surprising delivery within 24 hrs.nice product. iphone is the iPhone.
71	Hari	Mar 15, 2016	Yes	good purchage	Product is good
72	Abhi	Mar 15, 2016	Yes	iphone 5s rateing star	This product was good but the batttery was not good enough
73	jaanluku	Mar 15, 2016	Yes	Excellent Product	Great Phone,  surprisingly low price, smooth and timely delivery. Thanks to Snapdeal
74	sadhwani132	Mar 15, 2016	Yes	Excellent Product	awesome cell
75	adnanfaraz786	Mar 15, 2016	Yes	Excellent Product	Awesome and quick delivery by Snapdeal which was not expected.Coming to the product its genuine loved it !!
76	Nk	Mar 15, 2016	Yes	Good price	Good price good product and ontime  delivery
77	kaka	Mar 15, 2016	Yes	it is good	i am happy with this
78	abhi	Mar 15, 2016	Yes	Awesome phone in this price range	i m very happy with my i phone 5 s ,, really nice phone
79	Anurag	Mar 15, 2016	Yes	still good	brand new apple 5s, delivered in just 2 days.
80	ELANGOVANSUNDAR	Mar 15, 2016	Yes	I Phone 5S 16 GB Gold	Worth the money.cheap compared to other outlets
81	ParagM	Mar 10, 2016	Yes	Excellent deal and on time delivery by Snapdeal	This was an excellent deal. Getting an iPhone with latest iOS below 20K in India is unbelievable. No need to mention about iPhone's class. I find better deals on Snapdeal as compared to Amazon or flipkart. Snapdeal's delivery is also superfast and hassle-free. So 5 stars to both, iPhone 5S and Snapdeal. Keep up the great customer orientation.
82	Techie	Mar 10, 2016	Yes	Iphone 5S Gold	Delivered on next days itself.. and as you know about iPhone 5S, its cool. seller also cool.. thx
83	Ashish Kumar	Mar 10, 2016	Yes	About IPhone 5s	This IPhone is nice. Updated with new operating OIS 9.2.1 packing date is 25 Feb 2016. Nice iPhone 5s.
84	guest	Mar 10, 2016	Yes	Awesome product	Genuine product....delivered before the expected date....packing was indestructible.....lower price at that time.....but next day price even cut and become 19k... Overall Good work snapdeal...Hope for continuing this kind of gud work.
85	Guest	Mar 10, 2016	Yes	ExcellentProduct	Thanks snap deal really good service with quick delivery than estimated time. Good product and hope we continue honest services.
86	orange	Mar 10, 2016	Yes	Received on time.. As mentioned	Received within the time of delivery. Package is firmly packed and delivered safely. Becoz its Apple...
87	subhankarpradhan1999	Mar 10, 2016	Yes	Good Product	I am very happy with this iphone and once again lots of love for snapdeal ...to quick deliver my product😍😍😍😍
88	Tarique	Mar 10, 2016	Yes	Brilliant phone	Happy with the product
89	subhadeep	Mar 10, 2016	Yes	Very nice and smooth phone	Very fast delivery got latest iOS thanks snapdeal
90	Macste	Mar 10, 2016	Yes	Need better checking on products	Good, keep it up snapdeal
91	endlessamu	Mar 07, 2016	Yes	mast hai  i m lovnit	ek no service
92	Nandu	Mar 07, 2016	Yes	iPhone 5s - 16 gb	the mobile was packed in good condition with 1 year manufacturer warranty. 100% genuine product!
93	susantarintu13	Mar 07, 2016	Yes	Good Product	hai I am susanta
94	RamR	Mar 07, 2016	Yes	A great phone	Even though newer models are now available, the 5S is still a great buy.
95	Guest	Mar 07, 2016	Yes	good price	Nice product compared to market price
96	Guest	Mar 07, 2016	Yes	Fully satisfied	Running very good 3 months and countingb
97	SatyaSanu	Mar 07, 2016	Yes	Thank you snapdeal.	Very happy to get this product at such a reasonable price..Got original product. But the display doesnt seems to be original if compared to a iphone 5s purchased offline..
98	Rohit Rk	Mar 07, 2016	Yes	very good snapdeal is great	I m very happy thank you snapdeal
99	Deepak Mahtha	Mar 07, 2016	Yes	iPhone,Brand dat matters	iPhone 5s is bestest among all the iPhones created by Apple.Real value for money and thnx to snapdeal for faster delivery.
100	Devashish	Mar 07, 2016	Yes	Feed back for my purchase	I am satisfied with the product and the service given by snap deal
101	Guest	Mar 03, 2016	Yes	GoodProduct	I like my new phone
102	krushna	Mar 03, 2016	Yes	Quick service by snapdeal.	Service of snapdeal is very good and packing of parcel also very good. The courier service delivery boy not behaving properly. While delivering  if address is not found delivery boy arguing with customer and telling if you not receive the parcel I will return the parcel where it was came. So snapdeal please look in the matter. The product is good.
103	Debasish AIIMS-BBSR	Mar 03, 2016	Yes	iPhone 5S 16 GB Space Gray	its an iPhone. that's all
104	canitesh02	Mar 03, 2016	Yes	Delivery on Time..	very happy
105	Ramakant	Mar 03, 2016	Yes	iPhone purchase	I was little reluctant to buy iPhone online, i heard about the stories of duplicate phone, but as i received it was good quality stuff. happy customer.
106	JOY	Mar 03, 2016	Yes	AWESOME PRODUCT GUYS !!! SURELY GO FOR IT ...	This is my First Apple Device and got it in very decent condition Guys. Fully original Sealed !!! Salute to TEAM SNAPDEAL for their effort and wonderful packaging of the iphone ... As you all know that there is no need to say much about the Brand APPLE but Snapdeal makes it just Better than others. Very much happy with the price and the product. Thanks a lot Snapdeal !
107	mayur	Mar 03, 2016	Yes	Ultimate snapdeal	Good phone best best snapdeal price  SNAPDEAL ultimate shopping love this
108	Seraj	Mar 03, 2016	Yes	Awesome Phone	Awesome Product but packaging was not good
109	Guest	Mar 03, 2016	Yes	ExcellentProduct	I just Love the Offer of - One Year Extended warranty  - freebie with this product😊 Surely One can find the #DilKiDeal only @snapdeal 👏🏻
110	smbaliga2005	Mar 03, 2016	Yes	Apple is just apple	Nothing to About apple, one need to buy to know about it. that proverb is correct, if you don't have an i phone, you don't have a phone.
111	Guest	Mar 01, 2016	Yes	good delivery	Satisfied with the product 👍👍👍👍👍🏻
112	basant	Mar 01, 2016	Yes	Good product	I got gud product from snap deal. . Thx
113	Rijud	Mar 01, 2016	Yes	Genuine product	When its come mobile we sometimes hesitate to buy online      I am fully satisfied with snapdeal      I got a genuine Apple 5s       What more I can wish
114	Harsil, Spaniel	Mar 01, 2016	Yes	Worked as planned	Thanks for aranging this product, delivered on time. Price reasonable
115	sonusanyasi16	Mar 01, 2016	Yes	Superb ............	Its awesom.....delivered at time thanxs 2 snapdeal
116	Guest	Mar 01, 2016	Yes	awesome product	Nice service
117	sunrise	Mar 01, 2016	Yes	awesone phone	there are so many features
118	ankitagg7	Mar 01, 2016	Yes	Awesome phone	Quick delivery
119	mohitshah22	Mar 01, 2016	Yes	My iPhone love u	Nic phone love u
120	Guest	Mar 01, 2016	Yes	awesome deal - very happy	Order made at 11pm while I was drunk . Next day morning I received call from the guys for delivery ..That's super quick ever ! And that too an iPhone 5s!!
121	Tan jay	Feb 25, 2016	Yes	Good phone!	good phone!
122	Rohit Labhane	Feb 25, 2016	Yes	great service	thank u snap deal and seller for this awesome product...thanks a lot. u have given me early delivery..thank u again....and great packing thanks
123	Abhijit biswas	Feb 25, 2016	Yes	awesome product	at this price range, apple has made it affordable. Ios platform better any any android. But 16 gb rom and 1 gb ram, may not prove adequate for too much of pics or heavy space occupying games.
124	ankit1420674	Feb 25, 2016	Yes	Excellent Product	Can u tell me without  sim it cant be open the menu
125	kamalsinghr05	Feb 25, 2016	Yes	Excellent Product	very good product..  and very fast delivery by snapdeal..  good packaging..
126	Chandranshu Dwivedi	Feb 25, 2016	Yes	Simplicity Mastered...	Bought this phone for my mother as it's quite simple to use and setting is well arranged. Coming to its features:  1. Camera- I am a power android user so i found the 8MP size of the pics bit disappointing but the clarity and color detailing matches professional cameras. Front cam takes good pics but again in small resolution. Slow motion video is a feature to brag upon.  2. Fingerprint scanner- The feature works butter smooth on the device. Its an apple pioneered feature followed by android phones these days. Its lot easier to open your phone with a touch than entering a password.  3. Build quality and aesthetics- The most important feature of an apple is well taken care of. The phone looks premium and the material used looks of high quality. Build quality is solid.  4. Sound- Compared to my Samsung Galaxy Grand Max and Sony Xperia Z Ultra, the sound quality is at par but the sound volume is significantly high and clear. Its a joy to listen music on iphone's speaker and earphone both.  5. Apps- Most of the essential apps are free on iphone but many are paid. For example apps that utilize the finer print scanner feature are paid. Again, compared to android, this is a negative for iphone. We have already paid the premium for an iphone now we want those apps for free, right?  6. Touch- This technology has been for quite some time in market now so there is not much complain regarding the touch. It's smooth and there were no miss-inputs recorded.   7. Display- Just a single word is enough to define the display, 'BEAUTIFUL'. The colors are vibrant, viewing angles are great. It's a joyful experience to look at your iphone's screen.  8. Battery- Battery will last for a whole one day. Not more than that.  Iphone has mastered the simplicity and thus it is enjoying a different share of market. I have shared all the pros of iphone 5s, the only cons is that its overpriced for what it offers. I still enjoy my android phones and I am not looking for a change. Its upon what your priorities are.
127	mujahid	Feb 25, 2016	Yes	bad experience	Not working like apple devicedevice Freezing issue twice a day
128	gaurav.wadhwani300	Feb 25, 2016	Yes	Awesome service	I am completely satisfied with dealer and snapdeal service.
129	Guest	Feb 25, 2016	Yes	ExcellentProduct	It's true product
130	Guest	Feb 25, 2016	Yes	iphone 5s mobile	Amazing phone and amazing service delivery by snapdeal. The classy phone and the classy felling.
131	deekshapkbhat	Feb 21, 2016	Yes	Storage issue	Why we get only 11gb when it is specified as 16gb phone!!!?.. except for this issue phone is good... worth buying
132	Guest	Feb 21, 2016	Yes	not satisfied with iPhone 5s	I bought iPhone 5s from snap deal  After regular uses i found that mobile hit during charging. Hit during regular use. I am not satisfied with this phone  N please don't buy from online sites  They cheated to people's
133	Nitin Chourasia	Feb 21, 2016	Yes	Perfect product from a geniun brand	Nice gadget worth of money and snapdeal is a geniun product supplier.
134	Guest	Feb 21, 2016	Yes	nice work snap deal	I m happy with Apple
135	Guest	Feb 21, 2016	Yes	Good phone at great price	Really very good product, fast delivery, good package ....
136	Guest	Feb 21, 2016	Yes	fast delivery	Superb service and packaging also done very well
137	Vishal	Feb 21, 2016	Yes	Fantastic...	Iphone 5s is amazing phone. I appreciate Iphone 5s touch and Hardware. We can't compare these two features with any other Android phone. Except this it has good camera and handset looks wonderful in everyone hands.
138	niteshsu	Feb 21, 2016	Yes	Excellent Product	very slim excellent mobile from apple. need to check more as i m new to ios. will update in future .
139	Guest	Feb 21, 2016	Yes	Genuine product	Product is totally Genuine but took very long to reach.. But happy with product.
140	Guest	Feb 21, 2016	Yes	gr8 phone with less battery capacity	Except for battery charge n heat dissipation on charge with WIFI or Mobil data turned on, every thing is awesome
141	monster	Feb 15, 2016	Yes	AWSUM PHONE	The delivery was very quick.THanku Snapdeal
142	jayan2196	Feb 15, 2016	Yes	Good Product	gud clearance and performance
143	Guest	Feb 15, 2016	Yes	iPhone 5S good one	Good as always Ipoh e at its best
144	rp08468	Feb 15, 2016	Yes	Raghavendra	Best phone for best price....
145	sandy_kuchiku	Feb 15, 2016	Yes	Excellent Product	best phone n enjoying
146	manu.cool412	Feb 15, 2016	Yes	Snapdeal u nailed it!	Super amazing phone. Totally genuine. Checked the serial number on Apple India official website. Only battery backup is a con here else everything is awesome  2016 manufactured phone.Totally New  iOS 9.2 @22k . Amazing deal :)  Thank you SD team.
147	nitin	Feb 15, 2016	Yes	nitin shrivastava	perfect item
148	Guest	Feb 15, 2016	Yes	nice product	Good delivery
149	k8743188	Feb 15, 2016	Yes	Excellent Product	awesome phone
150	Prateek	Feb 15, 2016	Yes	Thanks for shipping	Fully trustable product and nice delivery time...
151	Saurav Agarwal	Feb 12, 2016	Yes	Got exactly what I would have got from a retail outlet at 30 percent discount.	I know everything about the phone and all I would say is I got exactly what I have expected at 30 percent discount from a retail outlet.
152	Praveen Kumar	Feb 12, 2016	Yes	I received an excellent set of iPhone 5S	May be a comparison of physical appearance of 5S with 6S can be shown so that we know the appearance and size difference. This will help customers to make a easy decision.
153	Guest	Feb 12, 2016	Yes	great phone	thanks snapdeal nice and original one
154	sa	Feb 12, 2016	Yes	good discounts	good service
155	Guest	Feb 12, 2016	Yes	sandeep kumar	Awesome phone quick delivery thank u snapdeal
156	shubham.agrl96	Feb 12, 2016	Yes	Excellent Product	good service
157	Srane	Feb 12, 2016	Yes	Value for money	Bought this phone 15 days back, genune product. It comes with ios 9 even though mentioned as ios 7. And iphone at this price you wont get in stores.
158	shishir	Feb 12, 2016	Yes	apple i phone 5s	good and den its iphn
159	Susi	Feb 12, 2016	Yes	It was a good experience	Nice one... Looking forward for another discount
160	sak	Feb 12, 2016	Yes	super sexy	good work snapdeal  delivered on time and if you don hav an iphone you don hav an iphone .. haha
161	Guest	Feb 09, 2016	Yes	still using this iPhone	Nice and genuine product. Still using this iPhone. Purchased on 13 December 2013 (More than 2 years)
162	Nitin	Feb 09, 2016	Yes	Nitin Menon	Well packed and received on expected date.Happy Customer :)
163	prathap	Feb 09, 2016	Yes	good product	very speed delivery
164	Navin Barboza	Feb 09, 2016	Yes	Nice Service and Awesome Product	Ordered for this phone coz got it at a reasonable price.. better than amazon... and would continue shopping with SnapDeal...
165	Guest	Feb 09, 2016	Yes	good phone	Nice phone with small screen doesnt lag in speed.. Good performance! Mfd In month of November.. In Box accessories are latest
166	apple3perfumes	Feb 09, 2016	Yes	Good Product	good and safety delivery with in 3days,
167	Manpreet	Feb 09, 2016	Yes	Nice phone...	Received on time
168	Kumar	Feb 09, 2016	Yes	iPhone 5s feedback	Meets the requirement
169	siju k	Feb 09, 2016	Yes	suprb....iphone 5s	superb product,good battery life ,and good packing , delivery within 3 days... thnks to snapdeal
170	palanisamy	Feb 09, 2016	Yes	Best deal for price....	satisfied.. good product. checked under Apple warranty cover. it is covering
171	vidit	Feb 05, 2016	Yes	Value for money phone	A good product in this price range.
172	Guest	Feb 05, 2016	Yes	Excellent Snapdeal	Really very genuine and fine product. Also very fast delivery and i am really happy with the service of snapdeal.. Ty sd
173	sam	Feb 05, 2016	Yes	iphone 5s model	its nice product and working great
174	praveen	Feb 05, 2016	Yes	blazingly fast delivery	I'm impressed with the blazingly fast delivery of this item. I order it on night and I got the item in the morning. All this with no extra charge.
175	mayankkumar29790	Feb 05, 2016	Yes	Excellent Product	original product and extremity fast delivery by Snapdeal.
176	Guest	Feb 05, 2016	Yes	if u don't have "iPhone" u dont have an iphone	What a phone,I understood the worth of a iPhone after holding and using it with my hands,its a phone with a different beast inside
177	Abhishek	Feb 05, 2016	Yes	Great Product + Great Service & Delivery - Snapdeal !!	Nothing to comment about Apple product, as one can go through plethora of review literature available online...  This post is only and only a salute to Snapdeal..   Ordered the Phone on 14th Jan and received the same within 5 days... viz., 2 days prior to committed date...   Packing was done fantastically... no issue whatsoever with the product quality...  All in all Superb Service from Snapdeal.... Good to see a startup working at such an impeccable delivery mechanism..   Keep it up guys.. !!  Cheers Abhishek
178	Shamnad	Feb 05, 2016	Yes	100% Satisfied Customer. Original Product.	I received the product very fast after order. 100% perfect packing. iPhone was fully sealed. Latest manufactured (Nov 2015) rceievd with iOS 9.1. 100% recommending Snapdeal for your iPhone 5S Purchase. Thanks Snapdeal.
179	sai teja	Feb 05, 2016	Yes	review for iphone	please help them to know how to communicate with customers please remove those type sellers
180	Guest	Feb 05, 2016	Yes	Best Deal Snapdeal	Thank you for providing iPhone for such a low price and instant delivery hats off snapdeal
181	Vishnu	Feb 02, 2016	Yes	Good Product and Prompt Delivery	IPhone 5s is good phone - No doubt  Snapdeal as always good deal and Prompt delivery
182	rwbhutia	Feb 02, 2016	Yes	Iphone 5s.......worth more than gold.	Thank you Snap Deal...Seal packed perfect..trust worthy..keep it up. . n i also like to thank SD courier partner xpressbees..super fast delivery. .thank u from the buttom of my heart..i reccomend to others too......m happy.
183	Brijesh	Feb 02, 2016	Yes	Perfect delivery & Perfect product with perfect condition	Very Very good Snapdeal !
184	mithu	Feb 02, 2016	Yes	good purchased	Good delivery
185	souravduary	Feb 02, 2016	Yes	Excellent Product	its awsm & superb...i lv it
186	Guest	Feb 02, 2016	Yes	fastest delivery	Gd one............
187	Guest	Feb 02, 2016	Yes	looks good	Got my all time fav mobile through snapdeal with safe and secure .   The product is good and original and i hv checked my warranty also
188	Guest	Feb 02, 2016	Yes	I phone 5s	Really good
189	Vinit	Feb 02, 2016	Yes	Good Product	This is my first iPhone.
190	Nidhi	Feb 02, 2016	Yes	Cool and good	I recommend this product
191	KRUPA	Jan 28, 2016	Yes	iPhone 5S 16 GB Space Gray	iPhone 5S 16 GB Space Gray PERFECT AS SHOWN
192	shakti_rajbhar	Jan 28, 2016	Yes	Good Product	awesome phone
193	Guest	Jan 28, 2016	Yes	good product	Good product
194	Guest	Jan 28, 2016	Yes	excellent mobile by snap deal	As usual snapdeal stands for its  quality & nice delivery
195	Neha	Jan 28, 2016	Yes	I phone 5s	Wow quick and amazing
196	Aruba	Jan 28, 2016	Yes	Good fone and best price	Original apple product with fast delivery and best price option.satisfied with the purchase and would recommend to others.
197	Deepak	Jan 28, 2016	Yes	Amazing IPHONE 5s	Perfect Gift for all ocassions
198	Ameet	Jan 28, 2016	Yes	Great Service	Good service and product quality
199	nk	Jan 28, 2016	Yes	iphone 5s after a month	this iphone works brilliantly  its an ideal foil for new iphone users  for getting easier with this o.s.
200	RkChavali	Jan 28, 2016	Yes	superb phone ever	no need to tell about iPhone 5S
201	kumar_123chandan	Jan 27, 2016	Yes	Its run smoothly and fast	It's good to use and smooth
202	Sutanu	Jan 27, 2016	Yes	Buying iPhone from snapdeal	Nice experience to buy from snapdeal. The phone is perfect as described. I got it before the scheduled time to reach in my hand.
203	....	Jan 27, 2016	Yes	Good phone	Worth.......
204	krit	Jan 27, 2016	Yes	Very Nie Product	Very Nice Product
205	PC	Jan 27, 2016	Yes	yes the product is very good but most of the features work only with internet which is painfull	I am happy with the seller as I got it within the time I expected
206	Sshubam guptaa	Jan 27, 2016	Yes	Best iphone better than all	Best best best
207	Emon	Jan 27, 2016	Yes	Lives upto its name	Delivery was superfast.Well to be honest i thought it wl b the most user unfriendly but to my surprise it wasnt.on a full charge and decent 4G usage battery lasted for 15 hours.and yes u can sync mp3 songs from laptop and dont have to buy everything from itunes.the only con that i found was the charger microusb cable it looks very delicate and a little extra tug may just damage it.
208	Mohamed Manzoor	Jan 27, 2016	Yes	Awsome Apple Iphone 5S!	Got delivered to me in 2 days. I got it at a discount from the seller. Very happy and fully satisfied with this! Its been days since im using this and there is no problem at all...works like a charm! Go for this people!
209	Sumeet kaushik	Jan 27, 2016	Yes	Good iPhone at such great price  21999.	Excellent iPhone 5s nothing beyond this.
210	Guest	Jan 27, 2016	Yes	iPhone 5s 16 GB Gold	iPhone is best in other than. I like bcoz it's easy to operate.
211	Rahul	Jan 23, 2016	Yes	Awesome it is	This is my first apple product. Previous was GOOGLE NEXUS 4 which was also a very good phone but seriously, today I came to know why apple is APPLE.
212	Guest	Jan 23, 2016	Yes	IPhone 5S 16gb	100% genuine product.  Delivered in good condition. You can trust on snap deal even in that much lower price.
213	Guest	Jan 23, 2016	Yes	happy to buy	This product is realy good.. You can trust and buy.. I'm still writing review from phone bought from this site
214	Aditya	Jan 23, 2016	Yes	I Phone.  This never dissapoints	After long a phone with perfct usability,  style and overall a package to serve all purposes of a phone and beyond.   As all i phones its again a master piece  200percent satisfied.
215	Manish Goyal	Jan 23, 2016	Yes	Awesome Phone at an amazing price....Nobody can beat Apple	Very Handy phone, easy to operate. Amazing speed & touch.  Highly recommend this phone.
216	Guest	Jan 23, 2016	Yes	I phone 5s space grey	Snapdeal is good company and good product available I phone
217	Guest	Jan 23, 2016	Yes	love. love	Lots of love I love this phone so much
218	amaan	Jan 23, 2016	Yes	awesome smartphone	I recently bought an iPhone 5s I just love it now it a good smartphone
219	Shikhar	Jan 23, 2016	Yes	perfect condition	perfectly in working condition
220	smartygaba	Jan 23, 2016	Yes	i like ur product	i lv u snapdeal
