Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
1	Chandran	Aug 13, 2015	Yes	Chandran	Mobile getting over heated while charging and while using any Apps.
2	divya	Aug 13, 2015	Yes	Best octacore mobile	This is one of the best octacore processer mobile. I like it very much. I really advice to buy this phone
3	ANUJ	Aug 13, 2015	Yes	"Use it to believe it."	I have used it before and it is an excellent phone. Battery back up,camera and touch etc are very good. It is a perfect phone. I compared many phones in the market and then chose it from the rest. It is far better than any other phone.
4	ashok prajapati	Aug 13, 2015	Yes	best	best prize
5	Shabbir	Aug 13, 2015	Yes	i would buy product and let know others about the service	Service is very good I got my parcel before delivery date and has some complaint that I got a dirty box with shortage of screenguard
6	Jagannath SBI Life.	Aug 13, 2015	Yes	Really big big product buy again and again.	Best price & easy to handle with nice look.
7	Subhash Singh	Aug 13, 2015	Yes	Not Good	very poor battery backup.
8	SameerK	Aug 13, 2015	Yes	Superb Packing & Service	Vendor has give superb packing and on time delivery of Product...Well done.... :)
9	sudhir lathkar	Aug 13, 2015	Yes	good for the money paid	overall a good phone for the value paid. good battery backup.fine display
