Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
335	Sourav	Nov 18, 2015	Yes	Awesome product	The product is awesome as well as the service from Snapdeal
336	Adi	Nov 18, 2015	Yes	Exellent	Genuine prodact and nice service and delivery also nice
337	Lakhan	Nov 18, 2015	Yes	Awesome phone	The iphone works very perfectly. Its works very fast and smooth. Cost is also comfortable. No problems at all in working of iPhone.
338	Sumit	Nov 18, 2015	Yes	Great buy - great deal - iphone 5s	It's amazing... product and warranty is genuine... Happy with Snapdeal - offers.
339	Sydan	Nov 18, 2015	Yes	Very speed delivery from snapdeal and very nice packing got this in a best price	Nice product and got this in best price very speed delivery and very nice packing got this in best price
340	Ajay	Nov 18, 2015	Yes	I phone 5 s	IPhone always strike the mind of viewers. Everybody notice that I have iPhone and they also discuss regarding my iPhone. I have given suggestions to my all friends and relatives to purchase iPhone from snapdeal because they are giving good service before delivery and I do notknow about after service   Overall I have good experience with snapdeal.
341	Sid	Nov 11, 2015	Yes	The delivery was perfect.. had taken it for my nro and he loved it..	Snapdeal rocked. No problems noted. Apple is perfect. Must buy from Snapdeal
342	SB	Nov 11, 2015	Yes	Awesome iPhone without the high price of traditional iPhone	Received the product on time & in excellent condition
343	Satyendra	Nov 11, 2015	Yes	Perfect.	No issues. It is fine in all respects and it was delivered in time.
344	sandeep	Nov 11, 2015	Yes	Excellent phone.	Its a very nice product very handy to hold.
345	Speedboyin	Nov 11, 2015	Yes	Happy with the Product	I am happy with the product as the packing was good and I got the product in good conditon. I only wished they could support a 1 day delivery option as the wait for my phone was killing :). But i did get the phone is 4 days btw
346	psmore09	Nov 11, 2015	Yes	Good service and great product	I asked the delivery guy to open the parcel and he opened it up.  Very much satisfied with the great service from snapdeal team. Cheers!
347	Maddy	Nov 11, 2015	Yes	Perfect	Happy to buy it from snapdeal a good price to buy products keep it up we love to get served by you for ever
348	sapnes	Nov 11, 2015	Yes	sapneswar	Pure Genuine Apple Product. I have checked with Apple Site.  I have ordered on 2nd Nov 2015 at 12.30 p.m. and i have got the product on 4th Nov 2015 at 12.25 p.m. I am happy with this product.
349	Sanjay	Nov 11, 2015	Yes	Great service... Fast delivery	Lightning speed delivery... Way to go Snap Deal team. Got it at a great price too. 5Stars all the way....
350	Arnav khurana	Nov 11, 2015	Yes	Superb	Snap deal just like old wine in new bottle
351	Madhan	Nov 02, 2015	Yes	Excellent Mobile	Perfect Phone for my need. Quite delay due to Diwali Sale. But Safe delivery.
352	Anoop Hiremath	Nov 02, 2015	Yes	Good Deal and Product	No Hassles , received product before the SLA.
353	Akash	Nov 02, 2015	Yes	Best of best	I would say simply its  awesome and good customer care support and the best product and really a very trusty to shop in it here
354	ratan	Nov 02, 2015	Yes	Excellent	Excellent condition. Cheapest among all online & offline stores.Delivery was bit longer but OK.
355	i phone	Nov 02, 2015	Yes	I phone	Good response  by snapdeal  , product delivered on time but still offered cash back still not received
356	DG	Nov 02, 2015	Yes	Live The Dream!	There's nothing that can be said about an iPhone that hasn't already been said. It's probably the best experience that you can have from a Smart Phone.  What surprised me was the Snapdeal experience. This is my first purchase from them. I got it for the lowest price available across all the other other sites.  I got a July 2015 manufactured model and not some old piece stored in the warehouse for over a year.   The delivery was as per the mentioned deadlines. Although they can improve there as contenders like Amazon always deliver well before time.  All in all it was a good experience and I didn't face any hassle all through the process.
357	Sunny	Nov 02, 2015	Yes	iPhone 5S	It is the best. I loved the product. It was well packed
358	Aru	Nov 02, 2015	Yes	Owesome!	Now I can believe online shopping is equally trustworthy.
359	Mahendra	Nov 02, 2015	Yes	Nothing But The Best !	True to its tag line, Snapdeal has lived upto its promise : Immaculate correspondence, product quality and delivery !   Top Notch Service and truly the best in its class. PLS DO NOT BELIEVE IN NEGATIVE RUMOURS SPREAD BY IDIOTS, SNAPDEAL IS DEFINITELY THE BEST :)
360	Abee	Nov 02, 2015	Yes	i phone 5 s	excellent offers and very happy to take the phone and good offer codes for all the customers and will be very giod snd usefull app
361	Thangaraj	Oct 23, 2015	Yes	Customer satisfaction	Delivered on time and satisfied with product.
362	Iola	Oct 23, 2015	Yes	iPhone 5 S	The phone  was delivered quickly in great condition and is more than I can ask for.Great Apple technology and extremely user friendly   can never use android again
363	....	Oct 23, 2015	Yes	Excellent packing	Very safely n neatly delivered. It was delivered befored the promised date.
364	Mishra	Oct 23, 2015	Yes	Perfect	Product as described. ..quick delivery. Pleasant shopping experience.
365	vaibhav	Oct 23, 2015	Yes	Awesome deal... At amazingly low price	Prompt and as usual courteous services by snapdeal. Ordered on Monday and got delivery the very next day without having to pay more for delivery. Could not have asked for better deal than this. Thank you so so much snapdeal.
366	Ttg	Oct 23, 2015	Yes	Worth it	The best deal for iPhone 5s during October sale was from Snapdeal. Item was delivered before scheduled date. Purchase was worth all the money and effort.
367	A SMART COMPANION	Oct 23, 2015	Yes	A perfect Smart phone for an easy use by anyone.I have liked it.	I could not have found a better phone in this price range as its Camera,screen display are perfectly in HD quality.I am very happy with the results.
368	Suresh Babu	Oct 23, 2015	Yes	Nice & Quality Product.	I am very annoyed with android operating mobiles, very slow performance and struggled with technical problems especially with Motorola products.  IPhone in my hand solving all problems , really awesome performance  and I am very happy with this allround performance.
369	Pulkit	Oct 23, 2015	Yes	Smooth lovely best	Better than Perfect... iPhone rocks... Loving it..
370	Bharat	Oct 23, 2015	Yes	The best deal I could have imagined.	I could find a great deal on IPhone 5s on Snapdeal and was delivered to me in very short time. Thanks SnapDeal.
371	Milan	Oct 20, 2015	Yes	Apple iPhone 5s	Awesome features along with elegant design.Worth spending Money
372	Lijo	Oct 20, 2015	Yes	Great experience	First time I ordered something from snapdeal and it was overall a great experience.the product was well packed and delivery was fast and looking to buy more prdoucts from snapdeal
373	Abhishek	Oct 20, 2015	Yes	Perfect!	Superb deal,  super fast delivery, genuine product, better than every other website.. Way to go..
374	goldee	Oct 20, 2015	Yes	My phone is Iphone	Getting IPHONE5S THROUGH snapdeal.com is a wonderful experience
375	Beast	Oct 20, 2015	Yes	a good phone, but not as convenient as expected	First snapdeal service was great. This was my first purchase from snapdeal as I've shifted away from flipkart and snapdeal didn't disappoint with packaging or delivery. Infact the product was delivered on Sunday. Product was genuine and as per description. I had to pay Rs. 500 to the apple guy to get the system activated. He refused to give bill for that as well. Anyway, not snapdeal's fault.  As per phone Pros- 1. system never hangs, it's so smooth no matter how many apps are open at same time. 2. it's so easy to switch between open apps. 3. body seems sturdy 4. picture quality is great and slow motion video recording is great as well  Cons 1. we don't play games on phone, neither do we see movies or else, still while browsing the handset heats up. 2. keyboard for hindi is poor. some words can't be typed. 3. typing isn't comfortable for me. though for someone with smaller hands it should be fine. 4. button for silent mode isn't convenient. I feel like it's designed to be used in left hand.  Overall a good phone. Pricey, but I expect this product to last longer than other fancy ones.  I personally prefer qwerty keypad phones. This was for my wife.
376	Sam	Oct 20, 2015	Yes	Invoice	still i have not received soft copy of invoice.
377	jay	Oct 20, 2015	Yes	good	working so great nice delivery by snap deal thank you
378	Sushil	Oct 20, 2015	Yes	Best one	BeSt phone with best services SNAPDEAL  Love you yaar......
379	Swaroop	Oct 20, 2015	Yes	Awesome Mobile with good service and very fast delivery	Am completely happy by the way they delivered me the product and the quality of the product
380	Praveen	Oct 20, 2015	Yes	Amazing Apple	It is a amazing phone just like Apple Brand ....U will not disappointed wid this phone.. Its 2 good
381	Sumit	Oct 16, 2015	Yes	Good product	Asum experience good battery life charging time
382	Sunny	Oct 16, 2015	Yes	iPhone 5S	It is great , nice product and good delivery.
383	Pallavi	Oct 16, 2015	Yes	Yeah totally recommended	Very nice experience safe n fast delivery phone working absolutely fine
384	so so	Oct 16, 2015	Yes	Superb	Extremely satisfied with the quality of this phone.I've used many top brands phone,but apple iphone is above all these phones.
385	Aman Baranwal	Oct 16, 2015	Yes	Very good	Very good service and product as described
386	Deepak	Oct 16, 2015	Yes	Best phone i have ever bought	Nice phone with awesome features Best phone till now
387	Satya	Oct 16, 2015	Yes	awesome phone	nyc delivery system with proper care ... and all genuine product..
388	GK	Oct 16, 2015	Yes	Excellent	Great phone and excellent features. Overall recommended to use..
389	Sourav	Oct 16, 2015	Yes	always been an iPhone fan	My sister wanted this for a long time. Got a perfect deal at snapdeal. Couldn't wait for long so bought the same. She is enjoying every bit of it, just like I do.
390	candy	Oct 16, 2015	Yes	awmm	i love to use this mobile this is my own purchased
391	Nitys	Oct 13, 2015	Yes	Nice one	Best mobile , best brand, best look...nd ur Make  Best persnality
392	Chiku	Oct 13, 2015	Yes	Excellent	I m totally satisfied with the product.the product was totally securely reached to us in minimum no of days
393	ashu	Oct 13, 2015	Yes	Apple iphone 5s	One of the most amazing phone. Amazing processor and it is fun to use.
394	Anand	Oct 13, 2015	Yes	Iphone 5S	Good.....................................................................
395	sandy	Oct 13, 2015	Yes	IPhone fanda	Nice mobile wild looks awesome performance
396	MK	Oct 13, 2015	Yes	Good Product	Its my first iOs device. Nice to use it. Product is delivered on time.
397	MAjor	Oct 13, 2015	Yes	I Phone 5S	Its a good Product and i get it with very attractive price. Awesome thing is very next i got the delivery.
398	Aryan	Oct 13, 2015	Yes	Greatest phone ever built	Its a great phone with great built quality .....not for those who lpve to customize their phone with different themes .....if you dont like the way the ios transition works too bad you cant change it.....you cant personalize ypur phone unlike android....but unlike android here you will greatest app titles with highest digital content and they will surely work without any crashes ......nice phone go for it
399	Yaseen	Oct 13, 2015	Yes	The best price which I could get	The best price I have ever got .................,..................................................!!
400	Tanz	Oct 13, 2015	Yes	gr8 Phone	The build quality is premium and ease to use.
401	ASHISH OSWAL	Oct 11, 2015	Yes	Perfect	Awesome product ...................,,.....,..
402	Sup	Oct 11, 2015	Yes	Excellent Product	I got a brand new iphone a week ago and it is in excellent condition and working very nicely as expected. I would recommend others to get this product. Thanks snapdeal...
403	Guest	Oct 11, 2015	Yes	A must-have product	It's completely awesome , I still haven't faced any problem while using this . So you can go for this product without any doubt
404	Sumit	Oct 11, 2015	Yes	My First iPhone	As the title says, it's my very first iPhone but certainly won't be my last. I'm not new to the world of Apple's and have been using a MacBook for long. As a result, I was quite convinced regarding the quality that's on offer. I wasn't disappointed. The fingerprint sensor was the icing on the cake. Highly recommended buy and Snapdeal was able to deliver it to my location within a week. A great experience overall.
405	saubhagya	Oct 11, 2015	Yes	Great	Product was delivered all good. Got it before timw which was the best part!
406	ANkish shaw	Oct 11, 2015	Yes	Awesome	Awesome Phone at Great Price.  I had a thrill in using this device. Good job in making this avaliable at this price.
407	Ravi	Oct 11, 2015	Yes	awsme phone with reasonable price	100% satisfied wth iphone 5S space gray. esp the color combination is  awsme
408	Irfan	Oct 11, 2015	Yes	I phone 5s	I'm very happy with this product bcz is genuine I love snapdeal thank u so much team a snapdeal good work....
409	Kunal	Oct 11, 2015	Yes	Genuine product, full satisfaction.	if you're looking for a phone under 30k, there's no phone better than this. Have used it for a week now and faced no issues with the product. I recommend it to all those looking for a handy, light weight and a good camera phone.
410	HRD	Oct 11, 2015	Yes	Best ever shipment. Fastest delivary 😄	It was amazing experiencing. The phone...........
411	sandy85_cash	Oct 08, 2015	Yes	PERFECT FOR ME	EXCELLENT PRODUCT..I AM USING SAMSUNG A7 FOR THE PAST 5 MONTHS BUT STILL 5S WINS THE RACE.LOVED IT THANKS TO SNAPDEAL FOR SUCH AN AWESOME DEAL. WELL PACKED AND  TIMELY DELIVERED IF U DONT HAVE AN IPHONE ..THEN U SIMPLY DONT HAVE AN IPHONE.
412	Karthik	Oct 08, 2015	Yes	Apple iPhone 5s	good service and honoured the commoted time weall in advance
413	Renu	Oct 08, 2015	Yes	iPhone 5s	Perfect phone, working well, worth buying
414	Abdul	Oct 08, 2015	Yes	Good and Genuine Product	The product got delivered by Snapdeal very next day,  Product is very good and the quality and feels are not disappointing. If you are planning for 5S you can go ahead...
415	Varun singhania	Oct 08, 2015	Yes	Excellent phone at this price	Excellent phone and very good price offered by snapdeal. Very good delivery, well reached before estimated time. Well done snapdeal.. Keep it up.
416	Rahoul	Oct 08, 2015	Yes	Great phone and fast delivery by snapdeal	I got my iPhone 5s as gift from my dad for my birthday.Snpa deal ensured buying any item from there site should be user friendly.
417	Manjula v	Oct 08, 2015	Yes	I phone 5s	Awesome..delivered in a very good condition.very good experience. Father delivery.
418	Prashant	Oct 08, 2015	Yes	Overall satisfied so far	Initially placed a order and due to the pin code mismatching faced little problem from home gojavas after requesting them several times they couldn't resolve the problem but after placing fresh order got a good product and I am satisfied with experience.
419	Vinay	Oct 08, 2015	Yes	Perfect size and performance	It is very hard to get a 4 inch smartphone with good set of specifications.  ios 9 update runs perfectly . This phone was launched 2 years ago but still it performs very well there are no apps in app store that doesn't runs in this phone.
420	munna	Oct 08, 2015	Yes	iphone 5s good looking stylish	its good phone... i am happy with product..very fast delivery go
421	UT	Oct 03, 2015	Yes	delivery within 3 days perfect	delivery within 3 days perfect and the product was also good
422	Ps	Oct 03, 2015	Yes	Best price snapdeal	I got best price but after times it got more lower Unlucky...though but good overall
423	salu	Oct 03, 2015	Yes	product was awsom fast delievered	the product sealed and in awsom condition nicely packed
424	B SHANTHI	Oct 03, 2015	Yes	Yes I recommend again and again...	Product very good.. iPhone is best product.. No hanging problems.. Nice camera nice os.. And snapdeal delivered very good product on before of the time...
425	Sushant	Oct 03, 2015	Yes	Best in originality	Nice product get from right seller product is really good and original accessories
426	Yogesh	Oct 03, 2015	Yes	Genuine Phone, Rocket fast Delivery	I order this ipone on Monday Afternoon and get at my office door Next day Tuesday at 12:00PM.  I check the serial number and IMEI no at apple website and got my iPHONE genuine.  Thanks to SELLER.
427	Cherry	Oct 03, 2015	Yes	Perfect Product with deliver	Yes I almost give 5 ***** product certified I'm always using Snapdeal - ChErRy
428	Raj	Oct 03, 2015	Yes	iPhone 5s	Absolutely great service by snap deal as well as to the seller. Competitive price
429	afzal	Oct 03, 2015	Yes	Best product	it was a awesome product I am happy to use these device
430	Loki	Oct 03, 2015	Yes	Good app compared to any other as per my experience	Placed an order for an Iphone5s ans bad reviews on snapdeal. Got my delivery within 2 days. The best quality phone I received. Would recomend this app for everybody. Do not go by bad reviews. Mistakes happens due to vendors like courier. Which company would like to loose there reputation?
431	seller is prompt , good experience	Sep 29, 2015	Yes	very good	excellent,,,, recommended  high original box keep it up,
432	Sathvik	Sep 29, 2015	Yes	Nice product and nice service from snapdeal	i really had good experience. thanks to snapdeal. Iphone 5s is awesome phone. got it in just 2 days. happy with the snapdeal service.
433	Raj	Sep 29, 2015	Yes	Hiii	Excellent product ,packaging is excellent,reach by before time ,a big thanks to snap deal.
434	IPS	Sep 29, 2015	Yes	Good	Good phone though delivery is a problem in new Gurgaon (Vatika City/DLF/Orris/SARE)
435	Madan	Sep 29, 2015	Yes	Mobile	Its really nice mobile nd i also love the shipping service.
436	Sandeep	Sep 29, 2015	Yes	Good product	I just booked at 7:00 pm and got it received by next at 12:00 noon. Unexpected fast delivery
437	akshay	Sep 29, 2015	Yes	iphone 5S	Nice Product very good service thanku verry much
438	sujith	Sep 29, 2015	Yes	perfect	quick delivery... authentic product... great experience
439	Akki	Sep 29, 2015	Yes	It's good and geninue product	As u know Apple has good came quality and nice features  The only thing is that I feel slight heating in mobile
440	Kamlesh	Sep 29, 2015	Yes	Best phne ever	Best phne ever...hapy to purchase from snap deal...
441	Partha	Sep 24, 2015	Yes	iPhone 5S 16 GB Space Gray	Its a best Phone. It has a lot features.  And thanks to SNAPDEAL for giving this mobile in better price.   Snapdeal!!!
442	RahulG	Sep 24, 2015	Yes	Lovely Feel n Touch !	This is my first iPhone and I am happy for this switch. Its far better than my expectations and I am loving it. Thanks to Snapdeal too for on time and safe delivery.
443	Chinu	Sep 24, 2015	Yes	IPhone 5s 16GB	Product is very good and completely satisfied with the delivery communication from Snapdeal.
444	SANJAY MITTAL	Sep 24, 2015	Yes	ONLINE PURCHASE OF IPHONE 5S	THE PRODUCT CAME TO US WELL IN TIME AND WAS IN PERFECT SEAL PACKED CONDITION. FORTUNATELY THE PRICE WAS VERY REASONABLE AS COMPARE TO PRICE AVAILABLE WITH LOCAL SUPPLIER.
445	Pawan	Sep 24, 2015	Yes	Best smart phone	This phone is perfect iPhone 5s and 👍🏻
446	ali	Sep 24, 2015	Yes	purchase	100 percent authentic and reliable product
447	Raja	Sep 24, 2015	Yes	cost for the worth	All features with affordable price, worth for the cost,
448	Akash khanduja	Sep 24, 2015	Yes	I phone 5s	A genuine product   Iam very happy using this phn.luving it
449	umesh	Sep 24, 2015	Yes	Happy	I am happy with prodcts and service provided
450	amoltl	Sep 24, 2015	Yes	Awsome	Awsome service by snapdeal. This is my second purchase on snapdeal and trust shown on snapdeal is made worth.
451	KS	Sep 21, 2015	Yes	Great looks and best phone for average  user	Decent battery lasts 24hrs with wifi for normal use great looks of the phone feels premium speed better than android phones worth a try to shift from android to iOS
452	peeyoosh	Sep 21, 2015	Yes	apple  5s	Just to say that its perfect and 100 percent genuine i ordered it and it was there in three days as my region was remote but than also snap deal sent it with cod, i checked it it  is working perfectly and i have even upgraded it to ios 9..  i even bought golden bumper from snapdeal for this 5s  m happy with this purchase.... recommended for buying if you want to purchase ....
453	Akash	Sep 21, 2015	Yes	I phone 5s	Best mobile ever smooth in use awsam camera and display and genuine supply by snapdeal
454	Pearl	Sep 21, 2015	Yes	GOOD SERVICE IN SNAPDEAL IT'S SWEAR	GOOD SERVICE IN SNAPDEAL IT'S SWEAR,  there's is no word to compare with others
455	Soumya Ranjan Sahoo	Sep 21, 2015	Yes	Yes	Yes but it is costly in snap deal rather than other online shopping sites.
456	Chandu	Sep 21, 2015	Yes	Can I rate more than 5	Amazing product with great online price and good offers from Snapdeal. I exchanged my old Samsung GS3 for this brand new iPhone. Fast and prompt delivery, phone package was sealed and after switching it on I immediately updated the OS to iOS 9. The phone performance is buttery smooth and also no crashes or lags whatsoever. I highly recommend people to buy this phone.
457	Hamza	Sep 21, 2015	Yes	Snapdeal never disappoints	I purchased many products from different website but Snapdeal is the only ecommerce who neverade me disappoints  Buy on Snapdeal without any hesitation
458	Don Mills	Sep 21, 2015	Yes	Great site!!	Your site is great and easy to work with. I had a nice experience
459	Naveen Suresh	Sep 21, 2015	Yes	iPhone 5S 16 GB Space Gray	No word's say... Fast Shipping , Good Packing with sealed pack...  Special thank's to the seller...
460	Aseem	Sep 21, 2015	Yes	User friendly & fuss free	iPhone seekers does not believe in any other mobile phone companies and that is because of this reliable & user friendly product by Apple. iPhone 5s 16GB is amazing to use and I'm having a fuss free experince with it. It was deliverd in time & I'm satisfied with the product. Totally worth it.
461	Abhay	Sep 06, 2015	Yes	amazing product with very good seller service	its awesome device thankyou snapdeal and seller of my product.keep rocking and its was completely dil ki deal
462	Awesome and nice	Sep 06, 2015	Yes	Apple	Awesome phone it has a finger print option nice phone compact rich look I am comfortable and happy
463	Megha	Sep 06, 2015	Yes	Phone review	the voice quality is not so good as expected for iphone user...
464	Frivolous	Sep 06, 2015	Yes	Iphone 5s	It was great experience with snap deal  Love to do shopping at snap deal
465	Samarth	Sep 06, 2015	Yes	Kudos to snapdeal	Genuine product genuine packaging genuine warranty  Very impressed with snapdeal .....please keep up the awesome work
466	natasha	Sep 06, 2015	Yes	iphone 5s 16 gb	awesome. loved the product a lot.  wasn't satisfied with the delivery though. i expected a delivery on my specified date. got a response stating that it will be delivered on my specified date but unfortunately this didn't happen.
467	Uva	Sep 06, 2015	Yes	Awesome	Grate product with good service of snap deal ..........
468	raji	Sep 06, 2015	Yes	iPhone 5S 16 GB Space Gray	Apple iphone 5s is the  best iphone to all others smartphones, features of iphone 5s is different of all other smartphone and good.. no any problem in operating system.. all users of apple iphone looks handsome and smart with in their hands a apple iphones... apple iphone increase personallity of all users
469	Sameer Salunkhe	Sep 06, 2015	Yes	Nice Product	Nice phone and timely courior by snapdeal and proper packed
470	Bala	Sep 06, 2015	Yes	Mr.	One of the perfect phone from Apple...nice looks...good grip...
471	Anoop	Jul 19, 2015	Yes	Classic Product	i am a big fan of I phone and I had purchased it from snapdeal because I got my #dil ki deal.
472	Dalminlun Ngaihte (David)	Jul 19, 2015	Yes	Perfect. It doesn't get any better	I love the iphone 5s. The best iphone design of all. It's an amazing phone.
473	Sumit	Jul 19, 2015	Yes	Super product and service	Excellent product
474	Ganesh	Jul 19, 2015	Yes	mazza aa gaya bhaya	I give gift for someone. He is happy to use iphone & enjoing its features & its colour is awesome. ITS PACKING LIKE SOME SWEET BOX FIRST HE GUESS LIKE SOME SMALL GIFT BUT WHEN ITS OPEN BOX HE SHOCKED HE GOT IPHONE. AWESOME MOMENT IN HIS LIFE.
475	Piyush Bhatt	Jul 19, 2015	Yes	Perfect. It doesn't get any better	Iam extremely satisfied snapdeal..it deliverd the product quickest possible with no damgae or any problem wat was ordered was deliverd.
476	Sumit Jindal	Jul 19, 2015	Yes	Perfect. It doesn't get any better	Its one of the best phones,The main reason I go with Iphones is camera and software features.  Camera: a larger Æ/2.2 aperture and The pixels are larger too â 1.5 microns, to be exact. All this means more light enters the shutter and it produces better pictures in dark. This is important because a casual user like me takes most of pics in parties, tube light lit rooms, home.. etc..etc.. i think most cameras today in any smartphones are good if you are looking for outdoor photography in bright light. but to be honest I have observed most of the pics I took in past yrs were with frenz in places like eating joints, coffee shops etc.. and in aras like these it matters how much light gets into camera sensors. Megapixels are just numbers, I dont need my pics to be printed on some banner. so 8 MP is good enough for me. Also the true tone flashlight is great in poor light areas.  Software: I believe off lately android has caught up with apple on app ecosystem. so I dont think thats where Ios shines. Its real strength is its integration and control. for eg features like which app can access my location and use background service or use my contacts. I can never control on such granular level in Android. and all these apps drawing data in backgrounds do impact battery even if its minimal. so I simply turn off background refresh on apps I don't need. Android doesn't offer me this feature. Another brilliant example of tight integration and control is updates. I can be rest assured of upda
477	Rohit	Jul 19, 2015	Yes	I like the service	In 2 days I got my new phone it's amazing..
478	Srinath	Jul 19, 2015	Yes	I got the product tat was awesome	Snapdeal is the best deal to buy the products
479	Prakhar Mohan	Jul 19, 2015	Yes	Perfect. It doesn't get any better	Excellent Phone . True value for money.
480	Dr. Mohammad Zubair	Jul 19, 2015	Yes	Perfect. It doesn't get any better	Good
481	Aman	Jun 29, 2015	Yes	Good Experience	Good Experience
482	Ankur	Jun 29, 2015	Yes	5 months...going strong	great phone great photos & i'm a light user, calls 1-2 hrs a day,10-12 emails & games like jumping fish crossy road for 1/2 hour, 2-3 photos. so it gets me through the day easily.plus it charges fast.
483	Roy	Jun 29, 2015	Yes	Great phone at great price	Awesome device with perfect warranty by Apple. original set with everything perfect.
484	Rahul	Jun 29, 2015	Yes	Only 3day delivery	Best phone
485	VICKY	Jun 29, 2015	Yes	ITS A GR8 PRODUCT EVER, I LOVE IT	AS IT IS A KNOWN COMPANY AS APPLE, I LOVE ITS ALL THE PRODEUCT ,FEATURE WISE NO COMPETITOR OF THE PRODUCT. LOOK DESIGN PERFORMANCE NOTHING TO SAY ...I LOVE IT TOO MUCH
486	Juned	Jun 29, 2015	Yes	Good product and genuine fast delevery	Very good service product is genuine and good
487	Sufal	Jun 29, 2015	Yes	Awesome product & service by Snapdeal	This is my first iphone and I can say I made a right decision after using android for last 2-3 years. Although phone is a bit small in size as compared to other android devices available but it is a real beauty in looks and a beast in performance.  Moreover the delivery of the product was done as per the timeline committed by snapdeal.
488	Mani	Jun 29, 2015	Yes	best smartphone	i would love to say that snapdeal gives you fhe best price on mobile market and with all 100% genuine phone accessories you will get the lowest price and delievery come within there delievery date i will rate snapdeal 10/10 ..
489	Ramesh patel	Jun 29, 2015	Yes	Good	Very good
490	Shashank	Jun 29, 2015	Yes	Good Mobile	Very good product.
491	Nik	Jun 22, 2015	Yes	Thankz to snapdeal	Item is perfect n got in expected delivery date... Thankz a lot snapdeal.. Dil ki deal
492	darsh	Jun 22, 2015	Yes	One of the best phone and best servise by snep deal	I love your service and thanks very much to provide the best fecility to get best products in best rates at home
493	dev	Jun 22, 2015	Yes	good product	Good product and great experience
494	Bunny	Jun 22, 2015	Yes	The greatest phone in the world	the iPhone5s very good the fingerprint sensor is very good I love this phone
495	Sambit	Jun 22, 2015	Yes	Very good phone and pocket friendly	A very very good phone but battery life seems to be under par when compared to other flagship phones but overall performance is very good its speedy and camera is a joy to use simply iphone 5s is a superb phone . But snapdeal the packaging was not so good
496	HIMS	Jun 22, 2015	Yes	Again...and...again....	100% trust...............................;.……You can surely purchase the iphone and it has company warranty so tension not everyone
497	Dinesh	Jun 22, 2015	Yes	Iphone 5s	Gret Iphone Is Good
498	Raju	Jun 22, 2015	Yes	Great deal	Nice product ...Awesome price i love snapdeal..
499	siva reddy	Jun 22, 2015	Yes	i would like this product& your service	*Touch is great, nice looks, very fast and no lags, headphone provided is great, very nice display, clear and crisp * Battery backup is poor, speaker not too loud, installed apps are not of great use, quite heavy (personal opinion) Overall: I am happy with the device and I think it is a great smartphone and people should really buy it.
500	NADI Vaidya Ravishankar Krishnamurthy	Jun 22, 2015	Yes	GOOD PHONE	In good condition. Original piece. I'm happy! Ethical products, ethical business! What a steal! Come to Snapdeal 
501	Madhu	Jun 15, 2015	Yes	It's wonderful	Amazing rates  Very good deals Attractive prices
502	Sonia	Jun 15, 2015	Yes	Happy with snapy appy gold	Its camera is amazing... Stores the real image... Perfect selfie
503	Vinay	Jun 15, 2015	Yes	great phone	Its a simply gr8 phone the perfect phone for one hand operation After all its APPLE
504	lovekumar	Jun 15, 2015	Yes	good	Good n excellent
505	ashu	Jun 15, 2015	Yes	good	it is good and amazing original product with define all the features inside. i am glad to purchase it by snapdel. and accuracy of originally and delivery by perfect time also very helpful. thankyu snapdeal
506	Vino	Jun 15, 2015	Yes	Awesome	I don't have to give certificate to Apple. Its wonderful mobile..
507	Vish	Jun 15, 2015	Yes	Best phone of my life	Iphone 5 gold colour is really awesome   Funtions are grt special the camera of the phone  Long battery life  Mail managment is the best feture of the phone.
508	rishabh	Jun 15, 2015	Yes	like it	its a cool product..i like it
509	Ashif Ansari	Jun 15, 2015	Yes	hi I am very happy for snepdeal site	it's a perfect for online marketing good for online shopping I am very happy for snepdeal policy
510	rahul01240	Jun 15, 2015	Yes	good deal..	Very nice experience.. Nice deal on snapdeal
511	Rebellion	Jun 11, 2015	Yes	Awesome phone	Its an awesome phone and nice delivery by snapdeal.
512	hp88	Jun 11, 2015	Yes	good phone...worth of price	Phone is very good. Its best among all phone present in market. The only concern is battery backup.
513	one man show	Jun 11, 2015	Yes	Awesome Phone	Awesome phone nice design good sound quality processor speed is also very good nice phone.
514	yasir sultan	Jun 11, 2015	Yes	shopping with snapdeal	it was an oustanding experiance while shopping with the snapdeal,i find the shopping easy and enjoyable,it gave me imense pleasure on reciving the products from the spapdeal. pleasure to be the part of snapdeal
515	patel_bharat_82	Jun 11, 2015	Yes	Gold quality	I bought iPhone gold 32 GB and m very satisfied with the quality of this product delivered to me. So far my experience is very good.
516	Saggy Patil	Jun 11, 2015	Yes	As Good as a new wife	I have been using Apple since last 5 years and i never looked back. iPhone 5s is slim, elegant, and beautifully designed. The iOS is user friendly and has wide range of free and paid apps available. It is as good as your new Wife.
517	Mayur	Jun 11, 2015	Yes	iPhone 5S 16 GB (Gold)	I ordered iPhone 5S 16 GB (Gold) and got the immediate delivery before estimated time. the phone is in perfect condition and its a value for money. Got it at a very lowest cost on Spandeal.com
518	Karts	Jun 11, 2015	Yes	Good	Super product. The transfer of the product was good.
519	Jeet Rajput	Jun 11, 2015	Yes	Apple 5S	Its a good phone, 4" is good size, no hanging problam. i have always apple 5s its my secound phone.
520	Rajiv bansal	Jun 11, 2015	Yes	Purchase of Apple I 5s	I purchased iPhone 5s from snapdeal.i am fully satisfied with my deal.
521	Prerna Bora	Jun 08, 2015	Yes	This product is all that I hoped for.	Happy with the product and the service
