Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
49	HK	May 11, 2015	Yes	product is reasonable	looks are perfect..but camera quality is not that good.....
50	montu	May 11, 2015	Yes	great service	Nice phone.got really fast after ordering ,in just 2 days. Great response. Phone works good.packaging was good. Overall happy customer. Would recommend others.
51	s	Apr 19, 2015	Yes	Smart phone	Slim, bigscreen of 5 inch and also lowest price to highest performance to me.fine.
52	Suranjan	Apr 19, 2015	Yes	Good phone in this price range..	Good phone in this price range..and  I would recommend this to a friend and all..
53	Sri	Apr 19, 2015	Yes	really good phone	Good phone but battery backup is less. However, overall good looking, functionality is good
54	Neer	Apr 19, 2015	Yes	Average phone	Vry poor camera, resolution is also not good. Overall don't buy this phone.
55	sathishguna	Apr 19, 2015	Yes	pls don't buy	Very poor a
56	Faizan	Apr 19, 2015	Yes	Not Good	Bad battery back up, discharge so soon
57	Deepu	Apr 19, 2015	Yes	HTC Desire 516	It is nice phone with nice features in nice price with nice delivery.
58	Anil Vishwakarma	Apr 19, 2015	Yes	Perfect Mobile in this range	Good mobile in this range. HTC is a good brand. And I am happy with this mobile. Thanks snapdeal. I have not face any problem in this set.
59	Prasun karmakar	Apr 19, 2015	Yes	nice	Nice brand this price
60	yogesh	Apr 19, 2015	Yes	good but price more compare to other mob	Good product
61	sujil	Apr 05, 2015	Yes	Awesome phone in this price range ...	This is my first android device and I had a thrill in using this device. Good job in making this masterpiece.Touch is great, nice looks, very fast and no lags, headphone provided is great, very nice display, clear and crisp so iam very like htc
62	ezha	Apr 05, 2015	Yes	superb	Best phone at best price
63	Bhanu	Apr 05, 2015	Yes	not good	Poor
