Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
52	Guest	Feb 26, 2016	Yes	THE PRODUCT WAS AS DESCRIBED	The product was geniune and i was having a fear tha how would be the product but it was as described and the seller is good and geniune
53	Guest	Feb 26, 2016	Yes	best phone in the world	I hate android android is very poor os ios is very good it has very tough security system but android cant .
54	Guest	Feb 26, 2016	Yes	iphone 6 ❤️❤️	The phone is sexy! All the accessories are genuine! Thankyou snapdeal for making my "dill ki deal" ☺️
55	mohitdagupta	Feb 26, 2016	Yes	Excellent Product	The product is awesome. I was hesitating while switching from Android to IOS but seriously it is a remarkable move. The delivery time is perfect. The estimated delivery time was 7 days but I got my product within 2 days. The product is completely sealed pack and brand new. It is a verified product.  Thank you snap deal!
56	Guest	Feb 26, 2016	Yes	ExcellentProduct	Very good iphone thanks snapdeal .... 1 year manufacturers warrenty ....
57	Thnks	Feb 26, 2016	Yes	Nice delievery	Super and delievery is nice
58	iphone 6 64 gb black.. best deal	Feb 26, 2016	Yes	iphone 6 64	perfect site to order products with best deals
59	Papai	Feb 26, 2016	Yes	very good - quick delivery, good packing, over all very good.	quick delivery, good packing, over all very good.
60	dm	Feb 26, 2016	Yes	thats wat i call a phone	excellent genuine
61	Prit	Feb 15, 2016	Yes	Perfect , got the orignal product as expected and no complaints	Working absolutely fine and its been several months. No issue warranty is legit and will surely extend at Apple store.
62	krishnahindustani707	Feb 15, 2016	Yes	Excellent Product	This iphone is best in the world. So i like most this phone
63	Guest	Feb 15, 2016	Yes	iPhone 6 -best ever smart phone	I have been using the iPhone 6 16gb gold version for last 5 months. Before that I had used android phone and windows phone. But I have fallen in love with with iPhone. Look, features, performance, camera, apps , security, whatever u say, it's the best. I have no regrets other than I could have opted for 64gb instead of 16gb.
64	Meshy	Feb 15, 2016	Yes	Imperfecto	The delivery was prompt and the product was new and perfect. Total satisfaction.
65	Sadeesh Kumar N	Feb 15, 2016	Yes	Genuine Product	Genuine and perfect packing.and also a great deal .Thank you sanpdeal
66	Pm	Feb 15, 2016	Yes	Good price and arrived on time me	I got a good price for the phone and it arrived as promised.
