Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
1	Sandy	Mar 09, 2016	Yes	AMAZING PHONE	First of all i m using this phone. this phone is excellent for taking pictures.  i m hapy with this.  My all superb pic taken by this phone, upload to FB fof like & comments.  and  1 thnk now i already purchased it 4 times from snapdeal for my frnds.
2	Neena	Mar 09, 2016	Yes	Nice product	It is good phone
3	Anshul	Mar 09, 2016	Yes	Awesome Mobile	It's an Awesome mobile for a low budget customers.......
4	amoldaud8	Mar 09, 2016	Yes	Excellent Product	it is amazing experience... thank you snapdeal...
5	yv04112	Mar 09, 2016	Yes	Best mobile	My best and slim mobile phone... .
6	informer651	Mar 09, 2016	Yes	Excellent Product	it's good phone.but internal memory is very poor
7	ADI	Mar 09, 2016	Yes	Fantastic Product at the range	Really awesome product to buy. really satisfied with the product
8	Dish	Mar 09, 2016	Yes	Good product	Item is good as it is described.
9	A1	Mar 09, 2016	Yes	Micromax Canvas Spark 2 4 GB Black	resonable for this price
10	Mansoor	Mar 09, 2016	Yes	great product to buy from snapdeal	its an awesome mobile in that price, snapdeal really made it on time
11	anupama23.sunil	Mar 01, 2016	Yes	Good i can ho for it	Good product go for it
12	dvodickmark101	Mar 01, 2016	Yes	Kashif warsi	Perfect in this price
13	gnanavel619	Mar 01, 2016	Yes	good to use	nice product perfect price I love it I expect more from snapdeal
14	ssantu2302	Mar 01, 2016	Yes	chipest smart phone	chipest smart phone
15	jyotideysubham	Mar 01, 2016	Yes	Awesome,its really good	I love it..thnx sd
16	duwadkhan26	Mar 01, 2016	Yes	Good good phone	Very good good
17	dhruv	Mar 01, 2016	Yes	good product	good job by courier and company'
18	a2zafroz	Mar 01, 2016	Yes	Best fone in this range	Best fone in this range
19	good	Mar 01, 2016	Yes	Very Satisfied	Good Mobile No Hanging Problem Very Comfortable To use
20	mv	Mar 01, 2016	Yes	cheap n best	quick delivery
21	iamramesh1989	Feb 23, 2016	Yes	Excellent Product	good mobile
22	mshafikmomin	Feb 23, 2016	Yes	Excellent Product	this is good price snap deal is big bajar
23	hemantpatilindia	Feb 23, 2016	Yes	Good Product	Good product
24	archana	Feb 23, 2016	Yes	very good phone in this price	i liked the phone very much i was not expecting dat that this phone to be sooo gud, camera is also good
25	RAJESH	Feb 23, 2016	Yes	VERY GOOD MOBILE PHONE	EXCELLENT MOBILE PHONE
26	debashish p	Feb 23, 2016	Yes	Good service...	I am happy with service...
27	Mr. Kaushik	Feb 23, 2016	Yes	Amezing product	super fast delivery my experience very good for this site.
28	parthamlp	Feb 23, 2016	Yes	Excellent Product	Nice phone
29	sanjaypurohit391	Feb 23, 2016	Yes	Excellent Product	Spark 2 is Very Nice phone
30	dhana	Feb 23, 2016	Yes	very good product	Very nice itom
31	manishsetia3	Feb 13, 2016	Yes	Good Product	bdia ek dum jhakkas
32	bkdaas	Feb 13, 2016	Yes	Nice phone with good performance	Pros - call quality , overall performance Cons - 4g not available
33	Deepu	Feb 13, 2016	Yes	nyc. n good looking	very nyc looking  good camera quality  veey nyc ips display  but vey important  is price  m Awosome......
34	Babua ji	Feb 13, 2016	Yes	Canvas Spark Good Handsate	Nice handsate ram and rom best camra and batrrey good looking perfect canvas sparkQ380
35	Salman khan , likes Micromax	Feb 13, 2016	Yes	Miromax canvas spark 2	Its really a good phone  Its back camera is good but Its front camera is average, but almost its a great phone at this price
36	kunalsengar32	Feb 13, 2016	Yes	Excellent Product	best mobile
37	arch	Feb 13, 2016	Yes	nice, worthy for our money	Internet is bit slower
38	sonu yadav	Feb 13, 2016	Yes	i would like	nice phone
39	Tasaul moni	Feb 13, 2016	Yes	nice phone at this budget	Its a good product .good disply quality.i recomodet to buy this product whose budget near 4000..
40	gourab	Feb 13, 2016	Yes	Nice phone	This is a nice phone in low price.
41	lalsant774	Feb 10, 2016	Yes	Excellent Product	best phone micromax
42	Sanjeev K Singh	Feb 10, 2016	Yes	Its good as price is concern	screen and battery backup is upto mark camera should be more improve
43	to get invoice bill hiw i can get bil	Feb 10, 2016	Yes	good service	Good produced good delivery by snapdeal But I wan knw how to get invoice bill
44	SAHU	Feb 10, 2016	Yes	SUPER PRODUCT EVERY BODY SHOULD BUY THIS FOR PRICE COPMARISON	SUPER PRODUCT EVERY BODY SHOULD BUY THIS FOR PRICE COPMARISON
45	sandeep.sandy1600	Feb 10, 2016	Yes	Good Product	super phone under 5 thousand and nice looking good battery nice camera
46	vgupta174	Feb 10, 2016	Yes	Excellent Product	nice phone
47	mukesh.ime	Feb 10, 2016	Yes	Excellent Product	good nd bazat phone
48	ankitkathpal22	Feb 10, 2016	Yes	Very good phone	Super camera
49	sonu kumar	Feb 10, 2016	Yes	I like product	Ware good product
50	sanjay kumar samadder	Feb 10, 2016	Yes	Micromax canvas spark 2	Micromax canvas spark 2
51	Prathu	Feb 07, 2016	Yes	Best product	Nice product thanks to Snapdral best cell phone
52	dilbaghsinghsamotra81	Feb 07, 2016	Yes	Good Product	hey guys i love this mobiles and well as snapdeal
53	shubbolero	Feb 07, 2016	Yes	Excellent Product	The  product is very nice I am writing review because I is 5 star product blindly go for it I am running 58 app at a time but no heating problem and lag good mobile full paisa vasul  don't go for spark which cost 4999. buy this  good can good display  battery back is more as it granted
54	santosh.sws	Feb 07, 2016	Yes	Excellent Product	nice phone in low bajet
55	rahanevaishali89	Feb 07, 2016	Yes	Excellent Product	good product in this price range
56	Sonu	Feb 07, 2016	Yes	Excellent  delivery	Very fast delivery  impressed
57	mohantychiranjit	Feb 07, 2016	Yes	Excellent Product	Simply Better.. Just go 4it!!
58	tamilan	Feb 07, 2016	Yes	micromax canvas spark 2	performance and good appearance
59	rahiimam	Feb 07, 2016	Yes	Excellent Product	Awesome phone
60	buttu	Feb 07, 2016	Yes	khubsurat ehsas	Satisfactory
61	shibasarkar727	Feb 05, 2016	Yes	Best of micromax	Awesome mobile in this range.canvas spark & spark 2 both are excellent. Thanks to micromax and snapdeal.
62	raju4choudhary	Feb 05, 2016	Yes	Excellent Product	Very good thanks snapdeal
63	bidyut	Feb 05, 2016	Yes	Good phone to gift some u love.	Got this phone within 4 days. Gud service by sd. Nice phone , slim , touch is good. Display is great.UI is also good . I gave this phone to my mom .
64	nikka	Feb 05, 2016	Yes	best,,,,,,,,,,,,,,,,,,,,,,good	best,,,,,,,,,,,,,,,,,,,,,,good
65	Vinod	Feb 05, 2016	Yes	Nice product	Good performance
66	Doodle	Feb 05, 2016	Yes	Mast products	Micromax canvas spark 2 very good product. Rang very good.
67	Ameet A	Feb 05, 2016	Yes	Nice phone.. got it on time	Nice phone.. got it on time
68	sidd	Feb 05, 2016	Yes	nice mobile	it working rate keep chage that i dnot like
69	sourik.badshah2000	Feb 05, 2016	Yes	Micromax q334 do not support tempered glass!	I have purchased a tempered glass for micromax q334.after putting,touch became wrost,soft keys disable to work.then i went to service cented and they told that tempered glass do not support in this phone
70	Dinesh	Feb 05, 2016	Yes	Good phone in average price	Good phone in average price with useful features.
71	jaannisar93	Feb 03, 2016	Yes	Bad Product	price tag the product is gud
72	dipa	Feb 03, 2016	Yes	very good condition	Chef rate of pay good service
73	gopal	Feb 03, 2016	Yes	Good Mobile	very good delivery & product.
74	arti	Feb 03, 2016	Yes	nice phone in this range	good phone nice battery bacup
75	Gaurav	Feb 03, 2016	Yes	Nice phone	Very Good Phone but its battery backup is low.
76	Abhay Pratap Rao	Feb 03, 2016	Yes	In this range  Micromax Canvas Spark 2 4 GB  is very  good phon.	Only one problem in all micromax phone  is storage for application . when receive my phone , we checked  ram memory status , Ram - 67% busy.  only 2-3 apps downloaded after that storage not available.
77	ash	Feb 03, 2016	Yes	Amazing Phone	its an amazing phone.good camera,5 inch phone,good audio quality.i would recommend everyone who's looking for an android phone below 5k.
78	Pavan	Feb 03, 2016	Yes	satisfied with this product	value for money product
79	lalit kumar chouhan	Feb 03, 2016	Yes	very good model	I like this phone
80	Yogesh kumar	Feb 03, 2016	Yes	Mobile and snapdeal review.	Very safe and secure packaging. Mobile looking very nice and also features  Another mobile price is so cheep.
81	Guest	Jan 31, 2016	Yes	Sudip Chanda	Just perfect in this price ...really happy with the product surely a dil ki deal .....thanks snapedeal
82	angambasingha	Jan 31, 2016	Yes	Good and budget phone from micromax	Pros is Nice looking phone, slim, big 5inch screen, light in weight, battery backup good under normal use, sound quality good, performance is good, and a budget phone Cons: Camera quality is not as what a 5mp camera should give. RAM only 700 and something, we can get 1gb RAM phone in this price. Front camera average. Finally, it is a nice budget phone from micromax and a great dil ki deal from snapdeal. You can go for it without any doubt if u r looking for a phone under such price. Infact i m very happy with this phone. Thnx snapdeal
83	harishjnnce	Jan 31, 2016	Yes	Excellent Product	Is good nice pries
84	Sparkling	Jan 31, 2016	Yes	Budget smart phone good looking	It is unbelievable.
85	mamta	Jan 31, 2016	Yes	Nice phone for a very low price	The phone is super, Nice display good looks, nice tuch, onli metar.is the  phone is not a good Ram.it is tha vike point from this phone
86	Run	Jan 31, 2016	Yes	In one word it nice	In this price its a nice phone only problem internal memory nd batery
87	ashish the great	Jan 31, 2016	Yes	Best Cellphone in this range	worthy product, value for money
88	sonu987654321	Jan 31, 2016	Yes	Good Product	Good mobile
89	sudipta	Jan 31, 2016	Yes	only problem 2 problems i found in that phone is low ram and fixed focus camera	only problem 2 problems i found in that phone is low ram and fixed focus camera
90	faruk	Jan 31, 2016	Yes	Sk faruk alli	i do only  yus
91	ashu	Jan 26, 2016	Yes	ultimate good	ultimate good
92	jitu	Jan 26, 2016	Yes	best rating	Good product
93	rahaman_fazlur	Jan 26, 2016	Yes	Good Product	Nice delivery thank u snapdeal
94	chinmoy5432	Jan 26, 2016	Yes	Excellent Product	low prise best set
95	bappa	Jan 26, 2016	Yes	good product	good  product
96	R Shakya	Jan 26, 2016	Yes	Good product	Best option in this price range...
97	Supratim	Jan 26, 2016	Yes	nice mobile	nice mobile within its range
98	ranjit	Jan 26, 2016	Yes	micromax is good perfom	good i am happy this product and seller service also
99	poojasarma275	Jan 26, 2016	Yes	it is best phone every person  should  buy	nice best good  phone
100	kumarsharmaamit98	Jan 26, 2016	Yes	Mobile is better phone work fne	I m satisfy for this mobile bt in this if I can download any app in mobile the phone storage means 2gb will less and 2 gb  work not work
101	ganeshkumar.u	Jan 23, 2016	Yes	Very good product	Value for money
102	sk9711108	Jan 23, 2016	Yes	nice phone best	amazing phone money is value snapdeal nice time delivery 2 days
103	rajeshtiwari4262	Jan 23, 2016	Yes	Very awesome	Awesome delievery awesome product want to buy one more
104	VISHAL	Jan 23, 2016	Yes	VERY BEST PHONE IN THIS PRICE	VERY BEST PHONE IN THIS PRICE
105	mdshahnawaz28	Jan 23, 2016	Yes	Awsm phone	Camera is too good
106	Amit	Jan 23, 2016	Yes	best phone in this price range	good quality and fast delivery by snapdeal
107	hdeepa1991	Jan 23, 2016	Yes	Simply super phone but ram is low	Micromax best phone
108	bhakar614	Jan 23, 2016	Yes	Good product	Good camera clarity..budget price...
109	riya	Jan 23, 2016	Yes	lovely goooooddd	lovely goooooddd
110	sarajpatra420	Jan 23, 2016	Yes	Very verY veRy Go0d.	It's really good..amazing price.. & lettest features in Lolipop (@)                                                  I
111	CSA	Jan 19, 2016	Yes	GOOD TO USE	NICE PRODUCT
112	sat	Jan 19, 2016	Yes	Very Good............	Very Good............
113	link2chandali	Jan 19, 2016	Yes	Good product	Good product.....Thanks snapdeal
114	PrInCe BaBLu	Jan 19, 2016	Yes	Nice Product in Good Price	Just want to say only.. Go for this Product ... :)
115	prajna	Jan 19, 2016	Yes	Good product Micromax Canvas Spark 2 4 GB Black value for money	Good product Micromax Canvas Spark 2 4 GB Black value for money
116	rathoreaarkay	Jan 19, 2016	Yes	Rinku malout punjab	such a very nice produt .... micromax nothing like anything... thanx for snapdeal...
117	Jeyaganesh	Jan 19, 2016	Yes	Over all good, super phone	Super specification ,good phone
118	hsakul33	Jan 19, 2016	Yes	Excellent Product	hai nice mobile
119	nipun sharma	Jan 19, 2016	Yes	perfect  performance	perfect smartphone and in budget
120	hoque6423	Jan 19, 2016	Yes	Excellent Phone	good sound quality, good battery backup, good looking, but rom is varry low,,
121	Sim	Jan 18, 2016	Yes	Kamm Laagat Zyada Kifayati	Good at this cost
122	Amit	Jan 18, 2016	Yes	Nice phone look good	Good phone but internal memory usable is less.
123	asma1230	Jan 18, 2016	Yes	Nice mobile	Very good for me
124	RAVINDRA KUMAR	Jan 18, 2016	Yes	best phone	phone is the best but company does dont send my invoice at email
125	nitishranjan190	Jan 18, 2016	Yes	nice product	very good product
126	sunil	Jan 18, 2016	Yes	sunil Kumar baitharu	this phone is very easy for opreting.and cute
127	Pamoo	Jan 18, 2016	Yes	Best service...good	Best and best service.... Well done
128	rajan	Jan 18, 2016	Yes	thanks to snap deal	perfect on time i receive
129	Money is small but good smart phone	Jan 18, 2016	Yes	Micromax canvas spark2	Worth value of 4000 5inch display and slim  good quality of headset rocking
130	aankit7777	Jan 18, 2016	Yes	Best phone by micromax	Great phone by micromax and good sell by snapdeal within 2 days a get a product packed in very good condition. Great thankuu snapdeal
131	asifkhan8683	Jan 15, 2016	Yes	Micromax is best.	This phone is very nice and quiet.
132	Nilu	Jan 15, 2016	Yes	Purchase through snapdeal	Ist time experience. Really depend on it.
133	selva	Jan 15, 2016	Yes	happy moment	very worth able at this price
134	rameshjeny	Jan 15, 2016	Yes	Good Product	The Price range good phone and battery backup
135	samarendra.kh	Jan 15, 2016	Yes	Great service	Thanks for delivering before expected date with zero damage. Thank u snapdeal.
136	saithshabir	Jan 15, 2016	Yes	I like online shopping	I have received various types of products but couldn't get any reward
137	Deep Narain	Jan 15, 2016	Yes	Looking Gr8 ,awesome mobile	good job by seller,i got my mobile in a day
138	lrathore801	Jan 15, 2016	Yes	So beautiful	Micromax spark2 mobile best quality and price my mobile parches plz my order
139	bhi	Jan 15, 2016	Yes	owsem website	owsem website
140	nobel.if	Jan 15, 2016	Yes	Very good product in this price	The phone is very good and fast enaough camera is good and disply touch is also fabuls go fe it.
141	pankaj	Jan 12, 2016	Yes	good mobile	I like it but I expected  ram 1gb
142	desing.r619	Jan 12, 2016	Yes	Nice good super	Chief and best
143	bsing16feb	Jan 12, 2016	Yes	Good phone	This phone has a great performance and no hanging problem and performance as well for this price
144	suni	Jan 12, 2016	Yes	super product	super product
145	puns	Jan 12, 2016	Yes	super product	super product
146	avhi	Jan 12, 2016	Yes	micromax speark2	very nice in low price.
147	Vik	Jan 12, 2016	Yes	Nice very very good	Nice very very good
148	Nandha	Jan 12, 2016	Yes	Good Device Except For The Low Internal Memory...	Impossible To Install More Than 4 - 5 Extra Apps Even After Uninstalling Bundled Apps And Freeing Up Memory...
149	khanw312	Jan 12, 2016	Yes	Good Product	Nice phone
150	Anil	Jan 12, 2016	Yes	Spark 2 MICROMAX	Very very nice product at this prise
151	loveing.aleem	Jan 10, 2016	Yes	Excellent Product	snapdeal is better than other sites
152	Nithin gowda	Jan 10, 2016	Yes	Really amazing phone	Good phone I like it
153	sumitkumarranjan19	Jan 10, 2016	Yes	Awesome phone	Nice look phone
154	Guest	Jan 10, 2016	Yes	good handst	Good handset
155	a.ak.singh.as	Jan 10, 2016	Yes	Good Product	Phone is very Good as far the price is concerned and Specification of the phone is also very good
156	JaY	Jan 10, 2016	Yes	Micromax Canvas Spark 2	Gud mobile Fast Delivery.  camera law quality. but 4000rs best phone micromax Canvas Spark 2
157	Guest	Jan 10, 2016	Yes	very good product	Good product
158	xboxkota67	Jan 10, 2016	Yes	Nice phone all	Nice one for all
159	sahaprovat.ee	Jan 10, 2016	Yes	Good product	Good product on time delivery.
160	Pintu	Jan 10, 2016	Yes	Good Phone!	I gifted the phone to my parents and they are happy with the product.It was delivered within 2 days.
161	sonu	Jan 08, 2016	Yes	nice mobile	best mobile in price in android
162	subha959	Jan 08, 2016	Yes	Good budget phone	Display good, camera in day light good, looks premium
163	sanju.hellboy004	Jan 08, 2016	Yes	Best phone in this price range	You can not expect more on this price range
164	manim9908	Jan 08, 2016	Yes	Micromax mobile super.	I am micromax fan. Good colour. 5.1lollypop.5inc Ips display. Cheep price. But ram 760 mb. Camera ok. Flash super
165	rahul.arora050	Jan 08, 2016	Yes	bast mobil	bast mobil
166	dilip	Jan 08, 2016	Yes	best product too bay	hey friend i order this mobile phone i found that his the best product to buy so  please buy this product i hop you too like this
167	Dev	Jan 08, 2016	Yes	Perfect For me	Spark 2 is Awsmmm. Price is Medium nd features are unbelievable.
168	Paulami	Jan 08, 2016	Yes	Luvly smart phone	OOOOOOOO I jst lu my new phone. Its versatile.
169	ravirockkspatil	Jan 08, 2016	Yes	Goood product	Good n nicely pack
170	sonu	Jan 08, 2016	Yes	good phone	Item is having good features though battery back up is low and internal memory is also less. good music ...good camera ....good sound quality and quite easy to handle..........a nice smartphone at this price.
171	patelbinod983	Jan 07, 2016	Yes	Awasommmmm	Very good product in this rate
172	PRAJEESH	Jan 07, 2016	Yes	LOW BUDGET PHONE	LOW BUDGET  GOOD SPECIFICATION NICE PRODUCT
173	sankha	Jan 07, 2016	Yes	Screen resolution is below par	The phone is all fine but not its low quality display. There could have been more pixel density in its screen to make the phone a complete gadget. Otherwise the phone is best in this price range than others.
174	nishantsahu.225	Jan 07, 2016	Yes	Good product	Very nice product
175	chan	Jan 07, 2016	Yes	mobile awesome	Hi iam resently purchased this mobile its really worth and cheap price .
176	Ashok kumar	Jan 07, 2016	Yes	snap deal good	Ok fine. Thank u
177	abhishek.aks1598	Jan 07, 2016	Yes	Like it very easy to use	Nice product
178	Sujal	Jan 07, 2016	Yes	Normal price high quality  best  product	I give 5 star
179	aamir786132	Jan 07, 2016	Yes	Good fon and feturs	My family 4 fon
180	bishnu	Jan 07, 2016	Yes	good mobile impressed but distributer and snapdeal returning service was not good at all	I purchased this mobile and found it very good but I found that the display brightnes was not even in one off the corner and wanted to replace it but procedure was not good. First they do not pickup the product in Shillong second the courier charge they will refund u but in free charge account .. Realy upset with this issues.. Before buying anything pls confirm their services.
181	vs99100101	Jan 06, 2016	Yes	Amazing Phone in this Price	Phone Looks awesome and phone performance is good. Battery backup is amazing.
182	Maddy	Jan 06, 2016	Yes	Sooo.   Cooolll	Best  phone I used
183	Kb	Jan 06, 2016	Yes	Review of my purchase	I am very satisfied with snapdeal.And I want to purchase again n again from snapdeal,and I also recommended snapdeal to others...
184	Priyan	Jan 06, 2016	Yes	Micromax  (y)	everything is good is its range  but 1800 mAh battery :( no gorilla glass :(
185	Reena	Jan 06, 2016	Yes	very nice cell phone	happie to get this
186	saranw205	Jan 06, 2016	Yes	Super mobile	Excellent performance mobile
187	manpreets374	Jan 06, 2016	Yes	Guddd..verrryyyy	Guudddd..great
188	santosh	Jan 06, 2016	Yes	Verified buyer	The phone is good. But the camera quality is not upto 5mp. Overall the phone is very good and its battery backup is awesome.
189	asrivastava.ak47	Jan 06, 2016	Yes	Good phone in good price	I got this phone today, it is quit good as my expectation, but i am facing some display issue like, when i lock my device it automaticaly starts blinking. If anyone has any idea about this please help me..
190	shubhamr017	Jan 06, 2016	Yes	Perfect dilevery	Good job guys
191	kirantm15apr1995	Jan 03, 2016	Yes	Working good	Budget phone
192	vg2u11	Jan 03, 2016	Yes	Canvas spark 2	This mobile is very good is low cost mobile features is awesome in also low price mobile touch is perfect no hanging problems nd more nd 5 inch display this is perfect mobile in these cost...
193	andolvignesh	Jan 03, 2016	Yes	Its super mobile	THanks to micromax N thanks to snapdeal.. in this cost we dont get more then this ... its awesome....
194	milind kadlag	Jan 03, 2016	Yes	totally  satisfied	Mobile design is perfect . display is also good with its camera and really satisfied
195	mohammadrakib27	Jan 03, 2016	Yes	Rakib Ghoshi	nyc delivry....thank u snapdeal
196	anil.shrivastava007	Jan 03, 2016	Yes	Good Product in low cost	This product is good in low cost but inbuilt application are too many by this mobile required addition memory.
197	Manish	Jan 03, 2016	Yes	Micromax Canvas Spark 2 Black	Awesome phone
198	rajju	Jan 03, 2016	Yes	love  you all	very nice phone
199	ksangeeta023	Jan 03, 2016	Yes	Super Good Phone I am Very happy..	Super Phone For this Price..
200	sahuyogesh53	Jan 03, 2016	Yes	Best delivery	Delivery by gojavas too much fast I like it
201	tarungupta27001	Jan 01, 2016	Yes	Original product	Good dealing
202	udaikumar2693	Jan 01, 2016	Yes	Good & awesome	All of them ok but the menu key lights are not ok due to night times...otherwise all of them ok...budget phone under 4000
203	manz	Jan 01, 2016	Yes	excellent at this price	Micromax Canvas Spark 2 4 GB Black Excellent smartphone at this price
204	Srikanth	Jan 01, 2016	Yes	Canvas spark 2	Super mobile good quality
205	Chanthirakumar	Jan 01, 2016	Yes	Micromax cell Good perfect	Delivered super
206	vermask24	Jan 01, 2016	Yes	Micromax is very perfect mobile	Micromax is perfect mobile in India
207	shekar	Jan 01, 2016	Yes	micromax  canvas sparks 2 .	nice one and fast delivered  thank you snapdeal
208	padeep reddy	Jan 01, 2016	Yes	micromax canvas spark 2	good phone and hundred parsent  results phone so all customer purchase this phone
209	Ravi	Jan 01, 2016	Yes	very nice micromax spark 2	very nice mobile
210	Nain	Jan 01, 2016	Yes	Excellent phone with this price.	i given this review after using 2 months phone display clarity and everything is good but when i purchase this phone one offer is running in airtel sim card with this phone that is 200 mb data plus whats ap and facebook is free for 3 months or 40rs balance per month but when i try to avail this facility not accept its shows system error then i call customer care they didnt given proper solution till date i have not got any offer in this phone. so in short if you buying this phone considering airtel offer then dont buy because airten not give you any offer. my rating to airtel offer is 0 out of 5.
211	murthyy	Dec 30, 2015	Yes	Micromax Canvas Spark 2 4 GB Black	good product, good cost,
212	Samarjit	Dec 30, 2015	Yes	very good product	In this price produt is good but camera is not so good
213	mukul	Dec 30, 2015	Yes	awesome phone	nice one.....love this
214	akshaybeniwal.beniwal	Dec 30, 2015	Yes	fantastic product	Snapdeal was so quick in delievry. And the product was too gud
215	faghhdthhgdfgj........	Dec 30, 2015	Yes	rakib mallick	Not bad canvas sparq2
216	amu	Dec 30, 2015	Yes	very good for normal users	a perfect mobile for those who cant pay much more rupee but want much more functions...little bit hang but all are very good
217	jinaskm659	Dec 30, 2015	Yes	Wonderful offer	Good features and good camera clarity.
218	Pratik	Dec 30, 2015	Yes	Fast Delivery - and Awesome phone	good phone with low budget
219	manojkannan	Dec 30, 2015	Yes	Very nice and value for money	Exept low storage all other features are welcoming at this price range.
220	er.spsingh05	Dec 30, 2015	Yes	Stunning look in low price i love it also recommend to my friends n family	Good looking slim and fast delivery at my location but delivery charges +99 so I'm feeling bad for this and also COD not available at 321404 location so please work my suggestion
221	raunakbose4	Dec 27, 2015	Yes	satisfied fully	realy in osum in such a low price....
222	allwiyn	Dec 27, 2015	Yes	Good mobile	Good mobile for its price
223	mushtaqsayed15	Dec 27, 2015	Yes	Touch screen very weak.	Touch screen is of poor quality.
224	kdrock	Dec 27, 2015	Yes	Feedback for product	Happy from this product
225	santu	Dec 27, 2015	Yes	micromax sprack	good service
226	Stanley	Dec 27, 2015	Yes	Nice product.	Courrier service was very rude .. I travelled 12 km to pick up the order by cutting my college hours... But they doesnot wait for me even 5 minutes They had assured to wait for me.. I got the delivery in 3rd attempt.. When I bought from Amazon they will send it to my home or to my nearest Courrier service... Packaging and item was superb.
227	mineshmonugt	Dec 27, 2015	Yes	Good mobile for this price	Nice phone
228	kathi	Dec 27, 2015	Yes	micromaxmicromax canvas spark 2	I like this mobile..less price more futures  easy to operate , while compare to other mobile what ever it all futures are available ,so my subjection is ,who are trying to buy a mobile its the no.1
229	ashishtewari957	Dec 27, 2015	Yes	Micromax canvas spark 2	Its very good handset at this range and thnks snpdeal for provide better quality product.######
230	minnurocks.1543	Dec 27, 2015	Yes	Good mobile	But battery is going slow very soon
231	rahul	Dec 25, 2015	Yes	Budget phone	Budget phone... not bad
232	Lucky	Dec 25, 2015	Yes	This mobile is very cheap and best	Good product for this price
233	diliprajbhar85	Dec 25, 2015	Yes	Thank you snapdeal	Nice mobile I like it.
234	anurag_shkla	Dec 25, 2015	Yes	Good mobile phone	Very good mobile phone
235	affu	Dec 25, 2015	Yes	Nice mobile	Mobile is good.  Price is good  .snapdeal service very good
236	vargov321	Dec 25, 2015	Yes	Good ............	Nice phone.......
237	sumanthgutsy	Dec 25, 2015	Yes	Good for first time users	Sometimes it is not connecting to wifi,so i have to reboot the phone.it the only issue i faced...i played mortal combat 5 no  hanging and heating issues.. good user interface . touch is good i give 3stars for 5. camera quality is good for near images dont expect excellent images from a 5mp cam.front cam is very good for video calling and clarity is also good. Battery back up is excellent ,i am not a rough user so it stays all day long. Screen resolution is good for first time users,because  it is not good to expect like a 10,000rs smart phones. Browsing response is faster. Internal storage is very low its just 1gb...now its 50mb free in my phone now still response is quick,so u cannot use it without a memory card. This phone is good for normal users like using 3to 4hrs per day
238	Dev	Dec 25, 2015	Yes	Awesome product & Delivered in time	This phone has great features at this price range. It has lollipop inbuilt. It delivered in time and in well condition. Thank you Snapdeal.
239	Amit Kumar, delhi	Dec 25, 2015	Yes	Good product and always Micromax bring small range mobile with good feature	This product is very good within this range
240	Ashish	Dec 25, 2015	Yes	Very good phone on this budget.	Good phone under 4000 with great camera and great screen.
241	Manjeet	Dec 23, 2015	Yes	micromax spark 2	Very better phone and super fast speed no hanging
242	vij	Dec 23, 2015	Yes	Low memory	It was said its 4gb internal memory but hardly it has 1.5gb.
243	sree14ram97	Dec 23, 2015	Yes	Very fast delivery	Awesome packing. Quick delivery by courier.  It contain worth for that rate
244	ranavikrant97	Dec 23, 2015	Yes	Nice phone	Nice phone  Display is very nice like super amoled display Enjoy everything like game video very sharp display touch is very good but back arrow and menu kye is not up to the mark very bad Finley is good phone special display better than iphone 6s
245	impratheepraina	Dec 23, 2015	Yes	Excellent performance	Great mobile for low cost and well performance
246	STANLY DISILVA	Dec 23, 2015	Yes	awesome mobile	perfect mobile for all category people with all latest features in Rs.4000-/-  i bought 5Nos for me and my friends.. thanks to snapdeal
247	Dev	Dec 23, 2015	Yes	good................	look is good but ram is very low in this prise
248	Dhruba	Dec 23, 2015	Yes	Internal memory is too low	Average phone. ... internal memory issue. .. Very low... unable to update any app... showing.. not enough memory. ..
249	nimitt12	Dec 23, 2015	Yes	Good for firsts time.....	Good for begineers in android........
250	swatantrapratap15	Dec 23, 2015	Yes	Best Phone at this price range	Best Phone at this price range..if u wanna buy under 4k mobile..don't think Just_Go for it..
251	sanjay	Dec 22, 2015	Yes	sanjay choudhary	good product
252	vivek singh	Dec 22, 2015	Yes	very very good	So nice phone and its features
253	ishi	Dec 22, 2015	Yes	good but excellent	I ordered 2 mobile but both are having the same problem. The lower buttons are not working and I repaired it from service centre. Good mobile in this range is not having button problem
254	munna	Dec 22, 2015	Yes	micromax canvas spark 2	excellent phone in this price range with this features
255	Neeraj	Dec 22, 2015	Yes	Micromax Canvas Spark 2 4 GB Black	This is my first android device and I had a thrill in using this device. Good job in making this masterpiece. Pros: Touch is great, nice looks, very fast and no lags, headphone provided is great, very nice display, clear and crisp Cons: Battery backup is poor, speaker not too loud, installed apps are not of great use, quite heavy (personal opinion) Overall: I am happy with the device and I think it is a great smartphone and people should really buy it rather than buying a high end smartphone like Samsung or some others which offer similar features for high prices. If you are on minimal budget 10k - 15k then go for this. If you are concerned about the brand and status then no one can stop you from opting for other brands.
256	abhay saxena	Dec 22, 2015	Yes	average phone	Good for non gaming user . worst thing is is internal storage its only 700 mb camera is below than average . looks are acc to price segment battery backup is gud .
257	shyam	Dec 22, 2015	Yes	Awesome pricing	Good product at this price as the product is good.
258	RAJ	Dec 22, 2015	Yes	nice product at cheaper price	I am satisfied .Its just awesome. It could have been much better if they improve its backup a bit more
259	1prakashupadhyay	Dec 22, 2015	Yes	Excellent phone	Same day delivery. Must buy budget phone and pure Android.
